	doc_id	corpus_id	title	abstract	year	venue	norm_year	scaled_year	n_authors	norm_authors
107	206957962	206957962	miR 125a and miR 34a expression predicts Richter syndrome in chronic lymphocytic leukemia patients.	Chronic lymphocytic leukemia (CLL) is the most common adult leukemia. It is characterized by the accumulation of CD19+/CD5+ lymphocytes and can have variable outcomes. Richter syndrome (RS) is a lethal complication in CLL patients that results in aggressive B cell lymphomas, and there are no tests to predict its occurrence. Because alterations in microRNA expression can predict the development and progression of several cancers, we investigated whether dysregulation of specific microRNAs can predict RS in CLL patients. Thus, we compared microRNA expression levels in samples from 49 CLL patients who later developed RS with samples from 59 CLL patients who did not. We found that high expression of miR 125a 5p or low expression of miR 34a 5p can predict ~50% of RS with a false positive rate of ~9% We found that CLL patients predicted to develop RS show either an increase of miR 125a 5p expression ~20 fold) or a decrease of miR 34a 5p expression ~21 fold) compared with CLL patients that are not predicted to develop RS. Thus, miR 125a 5p and miR 34a 5p can be valuable predictor markers of RS and have the potential to provide physicians with information that can indicate the best therapeutic strategy for CLL patients.	2018	Blood	0.75	2.7899999618530273	10	1.5
108	146880863	146880863	"Penguins, Hype, and MMOGs for Kids: A Critical Reexamination of the 2008 ""Boom"" in Children's Virtual Worlds Development"	"According to various media and academic sources, the virtual worlds landscape underwent a profound transformation in 2008, with the arrival of numerous new titles designed and targeted specifically to young children. Although a growing body of research has explored some of the titles involved in this shift, little remains known of its overall scope and contents. This article provides a mapping of the initial ""boom"" in children's virtual worlds development and identifies a number of significant patterns within the ensuing children's virtual worlds landscape. The argument is made that while the reported boom in children's virtual worlds has been exaggerated, a number of important shifts for online gaming culture did unfold during this period, some of which challenge accepted definitions of ""virtual world"" and ""multiplayer online game."" The implications of these findings are discussed in light of contemporary developments and trends within children's digital culture and within online gaming more broadly."	2018		0.75	2.7899999618530273	1	-0.6940000057220459
109	237321876	237321876	Optimal Replacement of Soybean Meal with Fermented Palm Kernel Meal as Protein Source in a Fish Meal Soybean Meal Based Diet of Sex Reversed Red Tilapia (Oreochromis niloticus x O. mossambicus)	Simple Summary Replacement effects of soybean meal (SBM) with fermented palm kernel meal (FPKM) as a protein source was investigated in sex reversed red tilapia. The two month old fish were fed fish meal SBM based diets with replacement by FPKM at 25% (25FPKM) 50% (50FPKM) 75% (75FPKM) and 100% (100FPKM) for 12 weeks, while an FPKM free diet (0FPKM) was used as a control. Based on growth performance, feed utilization, digestive enzyme activities, flesh quality, carcass composition, hematological parameters and liver histoarchitecture, the 50% replacement level of SBM by FPKM support this alternative. Findings from the current study support the use of FPKM in aquafeed production, providing a low cost diet for tilapia farming. Abstract The solid state fermentation by effective microorganisms (containing photosynthetic bacteria, lactic acid bacteria, nitrogen fixing bacteria, yeast and Bacillus sp. improved the nutritive values of palm kernel meal (PKM) Increased crude protein (20.79% nitrogen free extract (40.07% and gross energy (19.58% were observed in fermented PKM (FPKM) relative to raw PKM while crude lipid (15.65% crude fiber (36.45% and ash (29.54% were decreased. Replacement of soybean meal (SBM) with FPKM as a protein source was investigated for its effects in sex reversed red tilapia (Oreochromis niloticus x O. mossambicus) The two month old fish (14.85 0.28 g initial weight) were fed fish meal SBM based diets with replacement by FPKM at 25% (25FPKM) 50% (50FPKM) 75% (75FPKM) and 100% (100FPKM) while an FPKM free diet (0FPKM) was used as a control. The five treatments, comprising triplicate cement ponds and forty fish each, were conducted in a recirculating system over 12 weeks. At the end of the feeding trial, fish fed the 50FPKM diet were superior in growth performance, while the feed utilization parameters were similar across all five treatments. Physiological adaptation of the protein digesting (pepsin and trypsin) and lipid digesting (lipase) enzymes was detected at all protein replacement levels (except for 25FPKM) as well as of the enzyme for cellulose digestion (cellulase) but not of the carbohydrate digesting enzymes (amylase) Protein synthesis capacity in flesh was improved in fish fed the 50FPKM diet, while the quality of the main flesh proteins, actin and myosin, showed no significant differences across the five treatments. No differences in carcass composition and no negative effects on hematological parameters or liver histoarchitecture at the 50% replacement level of SBM by FPKM also support this alternative. Findings from the current study indicate the low cost FPKM containing diet for tilapia in comparison with control diet.	2021	Animals an open access journal from MDPI	0.9380000233650208	3.4893600940704346	4	0.03700000047683716
110	7265529	7265529	Discovering the Recondite Secondary Metabolome Spectrum of Salinispora Species: A Study of Inter Species Diversity	Patterns of inter species secondary metabolite production by bacteria can provide valuable information relating to species ecology and evolution. The complex nature of this chemical diversity has previously been probed via directed analyses of a small number of compounds, identified through targeted assays rather than more comprehensive biochemical profiling approaches such as metabolomics. Insights into ecological and evolutionary relationships within bacterial genera can be derived through comparative analysis of broader secondary metabolite patterns, and this can also eventually assist biodiscovery search strategies for new natural products. Here, we investigated the species level chemical diversity of the two marine actinobacterial species Salinispora arenicola and Salinispora pacifica, isolated from sponges distributed across the Great Barrier Reef (GBR) via their secondary metabolite profiles using LC MS based metabolomics. The chemical profiles of these two species were obtained by UHPLC QToF MS based metabolic profiling. The resultant data were interrogated using multivariate data analysis methods to compare their (bio)chemical profiles. We found a high level of inter species diversity in strains from these two bacterial species. We also found rifamycins and saliniketals were produced exclusively by S. arenicola species, as the main secondary metabolites differentiating the two species. Furthermore, the discovery of 57 candidate compounds greatly increases the small number of secondary metabolites previously known to be produced by these species. In addition, we report the production of rifamycin O and W, a key group of ansamycin compounds, in S. arenicola for the first time. Species of the marine actinobacteria harbour a much wider spectrum of secondary metabolites than suspected, and this knowledge may prove a rich field for biodiscovery as well as a database for understanding relationships between speciation, evolution and chemical ecology.	2014	PloS one	0.5	1.8600000143051147	7	0.7689999938011169
111	221139534	221139534	TopicBERT: A Transformer transfer learning based memory graph approach for multimodal streaming social media topic detection	Real time nature of social networks with bursty short messages and their respective large data scale spread among vast variety of topics are research interest of many researchers. These properties of social networks which are known as 5'Vs of big data has led to many unique and enlightenment algorithms and techniques applied to large social networking datasets and data streams. Many of these researches are based on detection and tracking of hot topics and trending social media events that help revealing many unanswered questions. These algorithms and in some cases software products mostly rely on the nature of the language itself. Although, other techniques such as unsupervised data mining methods are language independent but many requirements for a comprehensive solution are not met. Many research issues such as noisy sentences that adverse grammar and new online user invented words are challenging maintenance of a good social network topic detection and tracking methodology; The semantic relationship between words and in most cases, synonyms are also ignored by many of these researches. In this research, we use Transformers combined with an incremental community detection algorithm. Transformer in one hand, provides the semantic relation between words in different contexts. On the other hand, the proposed graph mining technique enhances the resulting topics with aid of simple structural rules. Named entity recognition from multimodal data, image and text, labels the named entities with entity type and the extracted topics are tuned using them. All operations of proposed system has been applied with big social data perspective under NoSQL technologies. In order to present a working and systematic solution, we combined MongoDB with Neo4j as two major database systems of our work. The proposed system shows higher precision and recall compared to other methods in three different datasets.	2020	ArXiv	0.875	3.255000114440918	5	0.2809999883174896
112	2415321	2415321	Forward scanning in verbal working memory updating	Effective use of working memory (WM) for high level cognitive tasks requires coordinating two conflicting requirements: robust maintenance and rapid updating. Models of WM suggest that these demands are coordinated by a gate between perceptual input and WM. Previous work with a letter updating paradigm (Kessler Oberauer, Journal of Experimental Psychology: Learning, Memory, and Cognition, 40, 738 754, 2014) supported a scanning and gate switching (SGS) model of WM updating. The present work provides further evidence for the SGS model. Participants were required to keep track of the last letter that appeared in each of a row of frames on the screen. On each updating step, a variable subset of letters in varying positions in the row had to be updated. The SGS model assumes that on each updating step, participants scan through the memory set sequentially, opening the gate when a letter requires updating, and closing the gate when the next letter needs to be maintained. As is predicted by the SGS model, the reaction times for each updating step increased with the number of updated items and with the number of gate switches. In addition, the present experiment provides direct evidence supporting the scanning assumption of the model. Hebrew speaking participants performed the task with either Hebrew or English letter stimuli, in different blocks. As was predicted, the scanning direction of the stimulus set was from left to right in English and from right to left in Hebrew. The SGS model fit the data only when the scanning direction was taken into account, establishing the role of item based forward scanning during WM updating.	2015	Psychonomic bulletin review	0.5619999766349792	2.090640068054199	2	-0.44999998807907104
113	204442160	204442160	A Two Season Impact Study of Radiative Forced Tropospheric Response to Stratospheric Initial Conditions Inferred From Satellite Radiance Assimilation	This study investigated the impacts of stratospheric temperatures and their variations on tropospheric short term weather forecasting using the Advanced Research Weather Research and Forecasting (WRF ARW) system with real satellite data assimilation. Satellite borne microwave stratospheric temperature measurements up to 1 mb, from the Advanced Microwave Sounding Unit A (AMSU A) the Advanced Technology Microwave Sounder (ATMS) and the Special Sensor microwave Imager/Sounder (SSMI/S) were assimilated into the WRF model over the continental U.S. during winter and summer 2015 using the community Gridpoint Statistical Interpolation (GSI) system. Adjusted stratospheric temperature related to upper stratospheric ozone absorption of short wave (SW) radiation further lead to vibration in downward SW radiation in winter predictions and overall reduced with a maximum of 5.5% reduction of downward SW radiation in summer predictions. Stratospheric signals in winter need 48 to 72 h to propagate to the lower troposphere while near instant tropospheric response to the stratospheric initial conditions are observed in summer predictions. A schematic plot illustrated the physical processes of the coupled stratosphere and troposphere related to radiative processes. Our results suggest that the inclusion of the entire stratosphere and better representation of the upper stratosphere are important in regional NWP systems in short term forecasts.	2019	Climate	0.8119999766349792	3.0206398963928223	4	0.03700000047683716
114	33629603	33629603	Discrete time PIDA controller designed by Kitti's method; a third generation	This paper proposes the design of Discrete Time PIDA (Proportional Integral Derivative Acceleration) controller. Once, the satisfied PIDA controller in Continuous Time system is obtained. Then, just discretises it by using trapezoidal approximation or bilinear transformation, the Discrete Time PIDA controller is easily achieved as well. The root loci of the closed loop systems are circular shapes in both s Plane and z Plane implied that increasing of the open loop gains, the faster and smaller in percent overshoot can be obtained. Comparing among three generations are shown that the third generation of Discrete Time PIDA controller is the simplest way in design without the difficulty to place the zeros of the controller in z Plane as in the second generation when the sampling time is too small.	2017	2017 56th Annual Conference of the Society of Instrument and Control Engineers of Japan (SICE)	0.6880000233650208	2.5593600273132324	4	0.03700000047683716
115	220657880	220657880	Five dB noise reduction for large medium speed diesel engines	"Engine noise has becoming more and more important over years. Especially for maritime industry, the International Convention for the Safety of Life at Sea (SOLAS) launched new noise regulation since July 2014, which demands a maximum acceptable sound pressure level of 110 dB at any individual measurement position in the machinery space. Wartsila has a decade of experience on large medium speed diesel engine noise and vibration research and development. Today's Wartsila is capable to technically reduce the engine noise level by 5 dB without any insulation panel even with increased engine power and higher fuel efficiency. This paper will explain in detail both the structure borne noise and air borne noise from an engine, from the source of excitation, transmission path and the structure noise radiation. Major noisy engine components that contributes the engine room noise level will be addressed, from both theoretical and experimental point of view. This paper will also explain the methodology of noise reduction on different engine noise sources. In the end, other important factors that matter with final engine room noise level will be pointed out. Introduction Wartsila is a global leader in advanced technologies and complete lifecycle solutions for the marine and energy markets. One of its major products is large medium speed engines for shipyards and power plants. The engines being mentioned in this paper refer to W32 type, which has cylinder bore of 32 cm in diameter. Depending on different cylinder configurations ranging from 6 to 20, the weight of W32 in line engines ranges 30 50 tons and V engines ranges 50 90 tons. At full load the engine output is 580 kW per cylinder and nominal speed is 720 or 750 rpm. At operating conditions, such massive machinery can produce significant amount of noise that may easily damage hearing within seconds if no hearing protection is used. The main driving force for research of engine noise reduction is from relevant regulations. For the power plants there are various local occupational health and safety related and environment related regulations. For maritime industry the regulations are mainly from IMO (International Maritime Organization) With the increasing awareness of safety and comfort, the importance of noise has increased dramatically in the past 20 years. In July 2014, IMO has adopted regulation II 1/3 12 of the International Convention for the Safety of Life at Sea (SOLAS) 1974 as amended, concerning protection against noise. The new regulation has become mandatory and it requires a maximum of 110 dB at every individual measurement location 1 m away from the engine surface. This new regulation is much stricter comparing to the old one and it may pose great challenges to shipyards. Wartsila started research work in engine noise and vibration since 1990s. The manpower in the engine acoustics has increased from one to nowadays seven [1] The noise research area covers not only engine noise itself, but also exhaust noise, environmental noise and personnel daily noise exposure. Latest relevant papers can be found [2 5] The pace of development of engine noise reduction solutions has speeded up in the past decade, with great amount of research projects in cooperation with various institutes, mainly in Scandinavian countries. Today's Wartsila is capable of reduce engine noise by more than 5 dB without any insulation panels, even though the engine output has increased by 16% This has made Wartsila extremely competitive in the market where nowadays customers intend to select a manufacture with quieter engines. Meanwhile, shipyards are expected to take the leading role and responsibility of engine room acoustical design which will significantly influence the resulted engine room noise level. 2 Aachen Acoustics Colloquium 2016 Measurement Techniques The SOLAS regulation on machinery room noise requires maximum 110 dB as sound pressure level, which will not only depend on the engine sound power but also the on site room acoustical properties. As engine manufacture, Wartsila is responsible for the engine sound power, which is a unique property of the product. In order to deliver reliable data, the instruments used in Wartisla for standardized sound power reporting meet the requirements of the IEC 1043 and the measurement procedure is based on ISO 9614 ""Acoustics Determination of sound power levels of noise sources using sound intensity"" Part 2 ""Measurement by scanning"" Concerning the measurement uncertainty and accuracy, the ""Engineering grade"" (grade 2) defined in ISO 9614 Part 2 is used. The method of measuring the component of sound intensity normal to a measurement surface which is chosen so as to enclose the engine of which the sound power level is to be determined is specified in house. Surface integration of the intensity component normal to the measurement surface is approximated by subdividing the measurement surface into contiguous segments, and scanning the intensity probe over each segment along a continuous path which covers the extent of the segment. To standardise sound intensity measurement, the engine to be measured is divided into partial sources. Moreover, in most cases the measurements are on purpose of research aiming at localizing the sound sources of an engine, a partial source should be in turn divided into even smaller measurement segments which can completely encloses the engine, Figure 1. Figure 1: Left, partial sources division on a Wartsila V engine; Right, example of detail measurement segments for sound intensity scanning for a Wartsila in line engine. With increasing knowledge gained through standard sound intensity measurements, there have been more and more need for sound source localization for engine product in Wartsila. Scan and paint (S&P) technology has drawn Wartsila's attention for this purpose. Comparing to traditional sound intensity probe which consists of two microphones, the S&P probe consists of one microphone and one velocity sensor, Figure 2. Figure 2: Left, example of traditional sound intensity probe composed by two microphones; Right, example of S&P probe composed by one microphone and one particle velocity sensor. Aachen Acoustics Colloquium 2016 3 The S&P probe is supposed to be used at near field for sound source localization, and at further distance for sound intensity identification. As a relatively new technology in the market, the device was assessed by Wartsila in cooperation with VTT (Technical Research Centre of Finland) in 2015. Measurements were carried out on the top part of a Wartsila in line engine by both the traditional probe and S&P probe. The results are demonstrated in Figure 3. Figure 3: Left, particle velocity level of engine top part at a certain frequency band; Right, A weighted sound power levels comparison between results from traditional and S&P probe. It is found out that this new technology of measuring sound intensity by a probe consisting of one microphone and one velocity sensor is feasible to be used for noise localization and sound intensity measurement on large heavy duty medium speed engines at Wartsila. Engine Mechanical Noise Engine noise is complex in the way that there are multiple excitation mechanisms generate noise and vibration energy that transfers through all engine components giving rise to both structureborne and airborne noise. The typical noise spectrum of a medium speed engine is similar to white noise, i.e. energy distributed in broadband, Figure 4. Figure 4: A weighted sound power level of a certain type of Wartsila diesel engines. 90% of the measured engines have noise level within the grey area. As can be seen from Figure 4, the dominating frequency range is about 500 2k Hz. In this frequency range most of the noise is caused by engine mechanical excitations. From experience, com4 Aachen Acoustics Colloquium 2016 bustion noise is not so important for a large diesel engine because it has relatively low frequency ranges, i.e. below 500Hz, and especially when the engine runs on full load other noise sources will dominate. At higher frequencies above 3k Hz, typically there is turbocharger tonal noise, which can reach over 130 dB at 1 m distance if no silencer is applied. Typically, a diesel engine is noisier than a gas engine. Figure 5 shows an example of a Wartsila dual fuel gen set noise levels on diesel and gas modes. Figure 5: A weighted sound power levels of a certain type of Wartsila dual fuel gen set running on diesel and gas modes. The total noise level of diesel mode is about 4 dB higher than gas mode. The main difference exists in the mechanical noise frequency range, i.e. 500 2k Hz. This is due to the fuel injection process of the diesel mode. When the cam drives the fuel injection pump, high torsional vibration will be generated on the camshaft. This torsional vibration will cause gear teeth impact in the gear train. The energy generated by gear teeth impact will transfer via shaft bearings to engine block and attached structures, thus radiates noise. This phenomenon has been investigated earlier at Wartsila in cooperation with KTH (Royal Institute of Technology) and Lloyd's Register ODS [6] To illustrate the gear teeth impact, the shaft torques were measured and demonstrated in Figure 6. Figure 6: Camshaft and intermediate shaft torques measured on a Wartsila in line engine with 6 cylinders. Red intermediate shaft; Blue camshaft. Aachen Acoustics Colloquium 2016 5 Yellow ovals mark the fuel injection moment for each cylinder. One may also notice that there are sharp negative peaks in the torque measurement results. These peaks marked by blue and red ovals indicate that the gear teeth of the mesh between camshaft and intermediate shaft have traveled through its backlash and are impacting with each other on the non working flank. Before and after gear impacts a loss of contact between the teeth occurs, marked by black ovals. The gear impacts are more"	2016		0.625	2.325000047683716	2	-0.44999998807907104
116	235099183	235099183	ML Based Social Media Data Emotion Analyzer and Sentiment Classifier with Enriched Preprocessor	"Sentiment Analysis or opinion mining is NLP's method to computationally identify and categorize user opinions expressed in textual data. Mainly it is used to determine the user's opinions, emotions, appraisals, or judgments towards a specific event, topic, product, etc. is positive, negative, or neutral. In this approach, a huge amount of digital data generated online from blogs and social media websites is gathered and analyzed to discover the insights and help make business decisions. Social media is web based applications that are designed and developed to allow people to share digital content in real time quickly and efficiently. Many people define social media as apps on their Smartphone or tablet, but the truth is, this communication tool started with computers. It became an essential and inseparable part of human life. Most business uses social media to market products, promote brands, and connect to current customers and foster new business. Online social media data is pervasive. It allows people to post their opinions and sentiments about products, events, and other people in the form of short text messages. For example, Twitter is an online social networking service where users post and interact with short messages, called ""tweets."" Hence, currently, social media has become a prospective source for businesses to discover people's sentiments and opinions about a particular event or product. This paper focuses on the development of a Multinomial Naive Bayes Based social media data emotion analyzer and sentiment classifier. This paper also explains various enriched methods used in pre processing techniques. This paper also focuses on various Machine Learning Techniques and steps to use the text classifier and different types of language models."	2021		0.9380000233650208	3.4893600940704346	2	-0.44999998807907104
117	195390064	195390064	A Novel Two Level Nested STAP Strategy for Clutter Suppression in Airborne Radar	Nested arrays have been studied recently in array signal processing field because of their closed form expressions for the sensor locations and achievable degrees of freedom (DOFs) In this paper, the concept of nesting is further extended to space time adaptive processing (STAP) Different from the traditional uniform STAP method that calculates the clutter plus noise covariance matrix (CNCM) and performs the STAP filter direct using the data snapshots collected from the uniform linear array (ULA) and the transmitting pulses with uniform pulse repetition interval (PRI) we present a new optimum two level nested STAP (O2LN STAP) strategy which employs an optimum two level nested array (O2LNA) and an optimum two level nested PRI (O2LN PRI) to exploit the enhanced DOFs embedded in the space time O2LN structure. Similar to the difference coarray perspective, we first construct a virtual space time snapshot from the direct covariance matrix of the received signals. Then, a new CNCM estimation corresponding to the virtual space time snapshot can be computed by the spatial temporal smoothing technique for STAP filter. Furthermore, the comparative simulations and analyses with the traditional uniform STAP and the recently reported coprime STAP are carried out to verify the effectiveness of the O2LN STAP approach.	2019	Mathematical Problems in Engineering	0.8119999766349792	3.0206398963928223	3	-0.2070000022649765
118	33847689	33847689	Vaccines for Staphylococcus aureus and Target Populations.	Staphylococcus aureus is a leading pathogen in surgical site, intensive care unit, and skin infections, as well as healthcare associated pneumonias. These infections are associated with an enormous burden of morbidity, mortality, and increase of hospital length of stay and patient cost. S. aureus is impressively fast in acquiring antibiotic resistance, and multidrug resistant strains are a serious threat to human health. Due to resistance or insufficient effectiveness, antibiotics and bundle measures leave a tremendous unmet medical need worldwide. There are no licensed vaccines on the market despite the significant efforts done by public and private initiatives. Indeed, vaccines tested in clinical trials in the last two decades have failed to show efficacy. However, they targeted single antigens and contained no adjuvants and efficacy trials were performed in severely ill subjects. Herein, we provide a comprehensive evaluation of potential target populations for efficacy trials taking into account key factors such as population size, incidence of S. aureus infection, disease outcome, primary endpoints, as well as practical advantages and disadvantages. We describe the whole blood assay as a potential surrogate of protection, and we show the link between phase III clinical trial data of failed vaccines with their preclinical observations. Finally, we give our perspective on how new vaccine formulations and clinical development approaches may lead to successful S. aureus vaccines.	2017	Current topics in microbiology and immunology	0.6880000233650208	2.5593600273132324	6	0.5249999761581421
119	111770747	111770747	Experimental Investigation of the Diffuser Vane Clearance Effect in a Centrifugal Compressor Stage With Adjustable Diffuser Geometry: Part I Compressor Performance Analysis	"The combination of variable speed control and adjustable diffuser vanes offers an attractive design option for centrifugal compressors applied in industrial applications where a wide operating range at high efficiency level and a favorable surge line is required. However, the knowledge about the impact on compressor performance of a diffuser vane clearance between vane and diffuser wall which is mandatory since the diffuser geometry adjustment has to take place during operation, is still not satisfying.This two part paper summarizes results of investigations performed at the Institute of Jet Propulsion and Turbomachinery at RWTH Aachen with an industrial like centrifugal compressor, featuring a design pressure ratio of 4 and a design speed of 35200 rpm. Particular attention was directed to the influence of the diffuser clearance on the operating behavior of the entire stage, the pressure recovery in the diffuser and on the diffuser flow by a systematic variation of the parameters diffuser clearance height, diffuser vane angle, radial gap between impeller exit and diffuser inlet, and rotor speed.Compressor map measurements provide a summary of the operating behavior related to diffuser geometry and impeller speed, whereas detailed flow measurements with temperature and pressure probes allow a breakdown of the losses between impeller and diffuser and contribute to a better understanding of relevant flow phenomena. The results presented in Part I show that an one sided diffuser clearance does not necessarily has a negative impact on the operation and loss behavior of the centrifugal compressor, but instead may contribute to an increased pressure ratio and improved efficiency.The flow phenomena responsible for this detected performance behavior are exposed in Part II [28] where the results of detailed measurements with pressure probes at diffuser exit and Particle Image Velocimetry (PIV) measurements conducted inside the diffuser channel, revealing the complex and unsteady flow leaving the impeller and passing the diffuser channel, are discussed.The experimental results are published as an open CFD testcase ""Radiver 2"" [26] extending the experimental data base of the testcase ""Radiver"" published in 2003 by Ziegler [31].Copyright (c) 2014 by ASME"	2014		0.5	1.8600000143051147	2	-0.44999998807907104
120	216351193	216351193	Development of artificial consortia of microalgae and bacteria for efficient biodegradation and detoxification of lindane	Abstract Bacterial, algal and bacto algal cultures were set up with 50 ppm lindane to study the degradation and detoxification potency of the strains. Several intermediate metabolites like pentachlorocyclohexenes, tetrachlorocyclohexenes, trichlorocyclohexane, dichlorocyclohexane, aliphatic chlorinated compounds, phenols were detected using GC MS. It was observed that after 120 h, lindane was efficiently degraded after treatment with bacteria algal culture. To assess the detoxification extent in different modes of lindane degradation, methyl tetrazolium (MTT) assay for cytotoxicity and 7 ethoxyresorufin O deethylase (EROD) assay for xenobiotics were determined using human hepato carcinoma cell line HepG2. After 168 h treatment by bacto algal co culture, LC50 was increased by 1.89 folds and 3.1 fold decrease in EROD induction confirmed the reduction in toxicity. Integrated toxico chemical analysis clearly indicated that the artificial bacterial and algal consortia could be considered as a prospective approach for degradation and detoxification of environments contaminated with lindane and other organochlorinated pesticides.	2020		0.875	3.255000114440918	4	0.03700000047683716
121	218518802	218518802	An intensive form of trauma focused cognitive behaviour therapy in an acute adolescent inpatient unit: An uncontrolled open trial	Purpose: Post traumatic stress disorder (PTSD) rates among hospitalised adolescents are between 21% and 32% and there is a lack of evidence based interventions for this population. Trauma focused cognitive behaviour therapy (TF CBT) is an evidence based intervention for children and adolescents with PTSD; however, it has not been implemented in an acute adolescent inpatient unit. This study examines the implementation of an intensive form of TF CBT in an adolescent inpatient unit. Method: An uncontrolled open trail study was conducted where 15 adolescents diagnosed with PTSD were treated with an intensive form of TF CBT. Measures used were the University of California, Los Angeles' (UCLA) PTSD Reaction Index for Diagnostic and Statistical Manual of Mental Disorders (4th ed. Adolescent Version; DSM IV Adolescent Version) the National Stressful Events Survey PTSD Short Scale (NSESSS) and the Children's Global Assessment Scale (CGAS) Results: Adolescents received an average of nine sessions of TF CBT over a period of 28 days. The average NSESSS on admission was 23.73 and 8.27 at discharge; the CGAS average on admission was 19 and on discharge was 48.7; both were statistically significant changes. Conclusion: Preliminary findings support the use of an intensive form of TF CBT to treat adolescents with PTSD admitted to acute adolescent inpatient units indicating the need for further research in this area.	2020	Clinical child psychology and psychiatry	0.875	3.255000114440918	4	0.03700000047683716
122	220650935	220650935	Mutational dynamics and transmission properties of SARS CoV 2 superspreading events in Austria	Superspreading events shape the COVID 19 pandemic. Here we provide a national scale analysis of SARS CoV 2 outbreaks in Austria, a country that played a major role for virus transmission across Europe and beyond. Capitalizing on a national epidemiological surveillance system, we performed deep whole genome sequencing of virus isolates from 576 samples to cover major Austrian SARS CoV 2 clusters. Our data chart a map of early viral spreading in Europe, including the path from low frequency mutations to fixation. Detailed epidemiological surveys enabled us to calculate the effective SARS CoV 2 population bottlenecks during transmission and unveil time resolved intra patient viral quasispecies dynamics. This study demonstrates the power of integrating deep viral genome sequencing and epidemiological data to better understand how SARS CoV 2 spreads through populations. Graphical Abstract	2020		0.875	3.255000114440918	38	8.32800006866455
123	149026564	149026564	Web conferencing based tutorials: student perceptions thereof and the effect on academic performance in accounting education	ABSTRACT This study explores undergraduate accounting students' perceptions of web conferencing based tutorials, in a developing country, South Africa. In addition, this study explores the effect of these tutorials on academic performance. Understanding the perceptions of students regarding the effectiveness of using web conferencing is both influential and critical to the success or failure of the integration of web conferencing in accounting education. In general, attendance of web conference based tutorials was found to positively and statistically significantly impact the students' academic performance, and the majority of the respondents agreed that regularly attending the web conferences and connecting with instructors improve their academic performance. These findings offer support for the continued use of web conferencing as a beneficial teaching and learning intervention. While this study is limited to a single site, the positive results of this study may encourage other instructors to explore web conferencing tutorials and enable subsequent multiple site investigations.	2018		0.75	2.7899999618530273	3	-0.2070000022649765
124	210798867	210798867	Growth Dynamics of Millimeter Sized Single Crystal Hexagonal Boron Nitride Monolayers on Secondary Recrystallized Ni (100) Substrates	DOI: 10.1002/admi.201901198 with a size close to 1 mm are rare.[9,10] Although wafer scale single crystals have been reported through the coalescence of identically aligned h BN domains,[11] on twin free single crystal Rh (111) thin films,[12] and on low symmetry Cu (110) vicinal surface,[13] it is noted that discrete h BN domains or flakes over 1 mm have not been reported, and the understanding of the growth dynamics remains elusive. Controllable synthesis of large size single crystal h BN is highly desirable but challenging. A great deal of h BN synthesis is carried out on various transition metal substrates, such as Cu,[1,2,14] Co,[15,16] Ni,[17,18] and Fe,[19 21] thanks to their catalytic activities favorable for the nucleation and growth of high quality h BN. Nevertheless, rational engineering of catalytic effects of a given transition metal substrate by alloying or incorporating dissimilar species has been rarely studied for the h BN growth in order to enhance the control of layer number, nucleation density, and domain size; the only available efforts to date are Si doping or N doping of Fe substrates,[19,21] oxygen passivation of Cu substrates,[22] and carbon incorporation of Co/Ni substrates.[10] While majority of the h BN synthesis effort have been performed using chemical vapor deposition (CVD) molecular beam epitaxy (MBE) is versatile in terms of its ability to precisely control solid, gas, and plasma sources and tune the growth parameters. MBE has already been used to grow 2D h BN and h BN/graphene heterostructures.[10,23 29] In this work, we report the synthesis of millimeter size single crystal h BN domains through an interstitial carbon assisted approach in an MBE system. While the interstitial carbon assisted growth of h BN has been proposed in our recent effort,[10] leading to a large single crystal h BN flake of 600 700 mm, it is essential to achieve even larger single crystal h BN flakes with edge lengths on the order of millimeters or even continuous waferscale single crystal 2D films. In addition, the growth thermodynamics and kinetics in terms of temperature dependent growth and substrate surface engineering have not been comprehensively studied; numerical simulations are necessary to further elucidate the effect of the carbon incorporation on the The outstanding physical properties of 2D materials have sparked continuous research interest in exploiting these materials for next generation highperformance electronic and photonic technology. Scalable synthesis of highquality large area 2D hexagonal boron nitride (h BN) is a crucial step toward the ultimate success of many of these applications. In this work, a synthetic approach in which secondary recrystallized Ni (100) substrates underwent a carburization process, followed by the growth of h BN in a molecular beam epitaxy system is designed. The h BN growth dynamics is studied by tuning different growth parameters including the substrate temperature, and the boron and nitrogen source flux ratio. With assistance from density functional theory calculations, the role of interstitial C atoms in promoting h BN growth by enhancing the catalytic effect of the transition metal, which lowers the nucleation activation energy barrier, is rationalized. Through the control of the growth parameters, a single crystal h BN monolayer domain as large as 1.4 mm in edge length is achieved. In addition, a high quality, continuous, large area h BN single layer film with a breakdown electric field of 9.75 MV cm 1 is demonstrated. The high value of the breakdown electric field suggests that single layer h BN has extraordinary dielectric strength for high performance 2D electronics applications.	2019	Advanced Materials Interfaces	0.8119999766349792	3.0206398963928223	8	1.0130000114440918
