	doc_id	doi	corpus_id	title	abstract	label	venue
111	22043153	10.1007/S00360-016-1032-Y	22043153	Seasonal changes of cholinergic response in the atrium of Arctic navaga cod (Eleginus navaga)	Fishes of north-temperate latitudes exhibit marked seasonal changes in electrical excitability of the heart partly as an outcome of temperature-dependent changes in the density of major K+ ion currents: delayed rectifiers (IKr, IKs) and background inward rectifier (IK1). In the arctic teleost, navaga cod (Eleginus navaga), IKr and IK1 are strongly up-regulated in winter. The current study tests the hypothesis that the ligand-gated K+ current, the acetylcholine-activated inward rectifier, IKACh, is also modified by seasonal acclimatization in atrial myocytes of navaga. In sinoatrial preparations of the summer-acclimatized (SA) navaga, 10−6 M carbamylcholine chloride (CCh) caused slowing of heart rate, shortening of atrial action potential (AP) duration and a drastic reduction of AP amplitude, eventually resulting in inexcitability. In winter-acclimatized (WA) atria CCh slowed HR and reduced AP duration, but reduction of AP amplitude was modest and never resulted in inexcitability. The difference in cholinergic response between SA and WA navaga is explained by seasonal changes in IKACh density. The peak density of IKACh, induced by 10−5 M CCh, at the common experimental temperature (+6 °C) was 0.97 ± 0.28 pA/pF in SA navaga but only 0.183 ± 0.013 pA/pF in WA navaga (a 5.3-fold difference, P < 0.05). At acclimatization temperatures of the fish IKACh density was 2.8 ± 0.50 (at +12 °C) and 0.11 ± 0.06 pA/pF (at +3 °C) (a 26-fold difference, P < 0.05) for SA and WA navaga, respectively. Thus, acclimatization to summer induces a drastic up-regulation of the atrial IKACh, which effectively shortens atrial AP. The reverse temperature compensation of the atrial IKACh may be advantageous in summer under variable water temperatures and oxygen concentrations by reducing workload of the heart.	0	Journal of Comparative Physiology B
112	20654639	10.1007/S00359-016-1120-1	20654639	Visual motion detection and habitat preference in Anolis lizards	The perception of visual stimuli has been a major area of inquiry in sensory ecology, and much of this work has focused on coloration. However, for visually oriented organisms, the process of visual motion detection is often equally crucial to survival and reproduction. Despite the importance of motion detection to many organisms’ daily activities, the degree of interspecific variation in the perception of visual motion remains largely unexplored. Furthermore, the factors driving this potential variation (e.g., ecology or evolutionary history) along with the effects of such variation on behavior are unknown. We used a behavioral assay under laboratory conditions to quantify the visual motion detection systems of three species of Puerto Rican Anolis lizard that prefer distinct structural habitat types. We then compared our results to data previously collected for anoles from Cuba, Puerto Rico, and Central America. Our findings indicate that general visual motion detection parameters are similar across species, regardless of habitat preference or evolutionary history. We argue that these conserved sensory properties may drive the evolution of visual communication behavior in this clade.	0	Journal of Comparative Physiology A
113	52070926	10.1371/JOURNAL.PBIO.2007047	52070926	Response to Bode and colleagues: ‘Resilient reefs may exist, but can larval dispersal models find them?’	Bode and colleagues’ response to our paper posits that the identification of specific reefs that drive recovery is unsafe because models of larval dispersal (‘connectivity’) are insufficiently accurate or consistent to make useful predictions at this scale [1]. They go on to argue that managers should not base decisions on reef-level predictions of connectivity. The evidence they provide for these assertions is that the results of their own modelling—with a different model but run with a ‘comparable parameterisation’—diverge considerably from ours. The legitimacy of Bode and colleagues’ concern rests on the apparent disparity in behaviour between connectivity models. Unfortunately, Bode and colleagues’ study differs from ours in many more ways than simply the modelling of oceanography. In short, (1) their representation of the Great Barrier Reef (GBR) excludes approximately half the reefs we recognise (2,175 versus 3,806), so the network metrics of those reefs ‘in common’ are incomparable; (2) they represent different species by ignoring larvae with short settlement times (<7–14 days) and allowing a continuous release of larvae, whereas we considered a wider range of competencies beginning at 12 hours and simulated punctuated spawning events that are more relevant to invertebrates; (3) their model was parameterised two decades ago (1996–2002), so their assessment makes the unlikely assumption that conditions had not changed by the recent period we represented (2008–2013); (4) their model is unable to capture an important dispersal process on the GBR because it takes a two-dimensional depth-integrated approach that ignores the shear flow captured in our 3D Connie model; and (5) they were unable to implement all of the connectivity criteria we applied. Specifically, their finding of a strongly connected network precluded use of graph theory to identify regionally connected sources as we did. The causes of such strong connections in Bode and colleagues’ analysis are unclear but likely include use of higher rates of larval release and a continuous release period of 156 days, though we consider this to be an inappropriate representation of coral spawning, and we elected to retain the temporal dynamics of multiple punctuated spawning events. Given these five fundamental differences, it is not surprising that their assessment of connectivity patterns differed from ours. However, this discrepancy does not imply that choice of hydrodynamic model alone is the cause. Nor does it constitute evidence that our identification of key source reefs is too uncertain to be useful. The eReefs/Connie hydrodynamic model we adopted has been calibrated against data from tide gauges, wave-rider buoys, an extensive array of moorings and temperature loggers across the GBR, and Argo floats [2] as well as formal assimilation of satellite data. An additional, and	0	PLoS biology
114	205729729	10.1016/J.JBIOMECH.2018.03.030	205729729	Why National Biomechanics Day?	National Biomechanics Day (NBD) seeks to expand the influence and impact of Biomechanics on our society by expanding the awareness of Biomechanics among young people. NBD will manifest this goal through worldwide, synchronized and coordinated celebrations and demonstrations of all things Biomechanics with high school students. NBD invites all Biomechanists to participate in NBD 2018, http://nationalbiomechanicsday.asbweb.org/.	0	Journal of biomechanics
115	73426734	10.1016/J.JBIOMECH.2019.01.032	73426734	Direct and indirect effects of joint torque inputs during an induced speed analysis of a swinging motion.	This study proposed a method to quantify direct and indirect effects of the joint torque inputs in the speed-generating mechanism of a swinging motion. Linear and angular accelerations of all segments within a multi-linked system can be expressed as the sum of contributions from a joint torque term, gravitational force term and motion-dependent term (MDT), where the MDT is a nonlinear term consisting of centrifugal force, Coriolis force and gyroscopic effect moment components. Direct effects result from angular accelerations induced by a joint torque at a given instant, whereas indirect effects arise through the MDT induced by joint torques exerted in the past. These two effects were quantified for the kicking-side leg during a rugby place kick. The MDT was the largest contributor to the foot centre of gravity (CG)'s speed at ball contact. Of the factors responsible for generating the MDT, the direct and indirect effects of the hip flexion-extension torque during both the flight phase (from the final kicking foot take-off to support foot contact) and the subsequent support phase (from support foot contact to ball contact) were important contributors to the foot CG's speed at ball contact. The indirect effect of the ankle plantar-dorsal flexion torque and the direct effect of the knee flexion-extension torque during the support phase showed the largest positive and negative contributions to the foot CG's speed at ball contact, respectively. The proposed method allows the identification of which individual joint torque axes are crucial and the timings of joint torque exertion that are used to generate a high speed of the distal point of a multi-linked system.	0	Journal of biomechanics
116	199540267	10.1016/J.CELL.2019.07.016	199540267	Large-Scale Analyses of Human Microbiomes Reveal Thousands of Small, Novel Genes	Small proteins are traditionally overlooked due to computational and experimental difficulties in detecting them. To systematically identify small proteins, we carried out a comparative genomics study on 1,773 human-associated metagenomes from four different body sites. We describe >4,000 conserved protein families, the majority of which are novel; ∼30% of these protein families are predicted to be secreted or transmembrane. Over 90% of the small protein families have no known domain and almost half are not represented in reference genomes. We identify putative housekeeping, mammalian-specific, defense-related, and protein families that are likely to be horizontally transferred. We provide evidence of transcription and translation for a subset of these families. Our study suggests that small proteins are highly abundant and those of the human microbiome, in particular, may perform diverse functions that have not been previously reported.	0	Cell
117	227315505	10.1016/J.JSB.2020.107675	227315505	The structure of unliganded sterol carrier protein 2 from Yarrowia lipolytica unveils a mechanism for binding site occlusion.	Isolated or as a part of multidomain proteins, Sterol Carrier Protein 2 (SCP2) exhibits high affinity and broad specificity for different lipidic and hydrophobic compounds. A wealth of structural information on SCP2 domains in all forms of life is currently available; however, many aspects of its ligand binding activity are poorly understood. ylSCP2 is a well-characterized single domain SCP2 from the yeast Yarrowia lipolytica. Herein, we report the X-ray structure of unliganded ylSCP2 refined to 2.0 Å resolution. Comparison with the previously solved liganded ylSCP2 structure unveiled a novel mechanism for binding site occlusion. The liganded ylSCP2 binding site is a large cavity with a volume of more than 800 Å3. In unliganded ylSCP2 the binding site is reduced to about 140 Å3. The obliteration is caused by a swing movement of the C-terminal α helix 5 and a subtle compaction of helices 2-4. Previous pairwise comparisons were between homologous SCP2 domains with a uncertain binding status. The reported unliganded ylSCP2 structure allows for the first time a fully controlled comparative analysis of the conformational effects of ligand occupation dispelling several doubts regarding the architecture of SCP2 binding site.	0	Journal of structural biology
118	4707301	10.1016/J.JBIOMECH.2018.02.036	4707301	Quantitative evaluation of facet deflection, stiffness, strain and failure load during simulated cervical spine trauma.	Traumatic cervical facet dislocation (CFD) is often associated with devastating spinal cord injury. Facet fractures commonly occur during CFD, yet quantitative measures of facet deflection, strain, stiffness and failure load have not been reported. The aim of this study was to determine the mechanical response of the subaxial cervical facets when loaded in directions thought to be associated with traumatic bilateral CFD - anterior shear and flexion. Thirty-one functional spinal units (6 × C2/3, C3/4, C4/5, and C6/7, 7 × C5/6) were dissected from fourteen human cadaver cervical spines (mean donor age 69 years, range 48-92; eight male). Loading was applied to the inferior facets of the inferior vertebra to simulate the in vivo inter-facet loading experienced during supraphysiologic anterior shear and flexion motion. Specimens were subjected to three cycles of sub-failure loading (10-100 N, 1 mm/s) in each direction, before being failed in a randomly assigned direction (10 mm/s). Facet deflection, surface strains, stiffness, and failure load were measured. Linear mixed-effects models (α = 0.05; random effect of cadaver) accounted for variations in specimen geometry and bone density. Specimen-specific parameters were significantly associated with most outcome measures. Facet stiffness and failure load were significantly greater in the simulated flexion loading direction, and deflection and surface strains were higher in anterior shear at the non-destructive analysis point (47 N applied load). The sub-failure strains and stiffness responses differed between the upper and lower subaxial cervical regions. Failure occurred through the facet tip during anterior shear loading, while failure through the pedicles was most common in flexion.	0	Journal of biomechanics
119	25571137	10.1073/PNAS.0904304106	25571137	Divergent investment strategies of Acacia myrmecophytes and the coexistence of mutualists and exploiters	Ant-plant interactions represent a diversity of strategies, from exploitative to mutualistic, and how these strategies evolve is poorly understood. Here, we link physiological, ecological, and phylogenetic approaches to study the evolution and coexistence of strategies in the Acacia–Pseudomyrmex system. Host plant species represented 2 different strategies. High-reward hosts produced significantly more extrafloral nectar (EFN), food bodies, and nesting space than low-reward hosts, even when being inhabited by the same species of ant mutualist. High-reward hosts were more effectively defended against herbivores and exploited to a lower extent by nondefending ants than low-reward hosts. At the phenotypic level, secretion of EFN and ant activity were positively correlated and a mutualistic ant species induced nectar secretion, whereas a nondefending exploiter did not. All of these mechanisms contribute to the stable association of high-reward hosts with defending ant species. However, exploiter ants are less dependent on the host-derived rewards and can colonize considerable proportions of the low-reward hosts. Mapping these strategies onto phylogenetic trees demonstrated that the low-reward hosts represent the derived clade within a monophyletic group of obligate ant plants and that the observed exploiter ant species evolved their strategy without having a mutualistic ancestor. We conclude that both types of host strategies coexist because of variable net outcomes of different investment–payoff regimes and that the effects of exploiters on the outcome of mutualisms can, thus, increase the diversity within the taxa involved.	1	Proceedings of the National Academy of Sciences of the United States of America
120	232420556	10.1371/JOURNAL.PBIO.3001158	232420556	Disparate temperature-dependent virus–host dynamics for SARS-CoV-2 and SARS-CoV in the human respiratory epithelium	Since its emergence in December 2019, Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2) has spread globally and become a major public health burden. Despite its close phylogenetic relationship to SARS-CoV, SARS-CoV-2 exhibits increased human-to-human transmission dynamics, likely due to efficient early replication in the upper respiratory epithelium of infected individuals. Since different temperatures encountered in the human upper and lower respiratory tract (33°C and 37°C, respectively) have been shown to affect the replication kinetics of several respiratory viruses, as well as host innate immune response dynamics, we investigated the impact of temperature on SARS-CoV-2 and SARS-CoV infection using the primary human airway epithelial cell culture model. SARS-CoV-2, in contrast to SARS-CoV, replicated to higher titers when infections were performed at 33°C rather than 37°C. Although both viruses were highly sensitive to type I and type III interferon pretreatment, a detailed time-resolved transcriptome analysis revealed temperature-dependent interferon and pro-inflammatory responses induced by SARS-CoV-2 that were inversely proportional to its replication efficiency at 33°C or 37°C. These data provide crucial insight on pivotal virus–host interaction dynamics and are in line with characteristic clinical features of SARS-CoV-2 and SARS-CoV, as well as their respective transmission efficiencies.	0	PLoS biology
121	4529109	10.1016/J.JBIOMECH.2018.03.028	4529109	Relationships between scalp, brain, and skull motion estimated using magnetic resonance elastography.	"The objective of this study was to characterize the relationships between motion in the scalp, skull, and brain. In vivo estimates of motion transmission from the skull to the brain may illuminate the mechanics of traumatic brain injury. Because of challenges in directly sensing skull motion, it is useful to know how well motion of soft tissue of the head, i.e., the scalp, can approximate skull motion or predict brain tissue deformation. In this study, motion of the scalp and brain were measured using magnetic resonance elastography (MRE) and separated into components due to rigid-body displacement and dynamic deformation. Displacement estimates in the scalp were calculated using low motion-encoding gradient strength in order to reduce ""phase wrapping"" (an ambiguity in displacement estimates caused by the 2 π-periodicity of MRE phase contrast). MRE estimates of scalp and brain motion were compared to skull motion estimated from three tri-axial accelerometers. Comparison of the relative amplitudes and phases of harmonic motion in the scalp, skull, and brain of six human subjects indicate that data from scalp-based sensors should be used with caution to estimate skull kinematics, but that fairly consistent relationships exist between scalp, skull, and brain motion. In addition, the measured amplitude and phase relationships of scalp, skull, and brain can be used to evaluate and improve mathematical models of head biomechanics."	0	Journal of biomechanics
122	12621911	10.1007/S00359-015-0993-8	12621911	Level-tolerant duration selectivity in the auditory cortex of the velvety free-tailed bat Molossus molossus	It has been reported previously that in the inferior colliculus of the bat Molossus molossus, neuronal duration tuning is ambiguous because the tuning type of the neurons dramatically changes with the sound level. In the present study, duration tuning was examined in the auditory cortex of M. molossus to describe if it is as ambiguous as the collicular tuning. From a population of 174 cortical 104 (60 %) neurons did not show duration selectivity (all-pass). Around 5 % (9 units) responded preferentially to stimuli having longer durations showing long-pass duration response functions, 35 (20 %) responded to a narrow range of stimulus durations showing band-pass duration response functions, 24 (14 %) responded most strongly to short stimulus durations showing short-pass duration response functions and two neurons (1 %) responded best to two different stimulus durations showing a two-peaked duration–response function. The majority of neurons showing short- (16 out of 24) and band-pass (24 out 35) selectivity displayed “O-shaped” duration response areas. In contrast to the inferior colliculus, duration tuning in the auditory cortex of M. molossus appears level tolerant. That is, the type of duration selectivity and the stimulus duration eliciting the maximum response were unaffected by changing sound level.	0	Journal of Comparative Physiology A
123	54160581	10.1016/J.CELL.2018.10.054	54160581	LAP2 Proteins Chaperone GLI1 Movement between the Lamina and Chromatin to Regulate Transcription	Understanding transcription factor navigation through the nucleus remains critical for developing targeted therapeutics. The GLI1 transcription factor must maintain maximal Hedgehog pathway output in basal cell carcinomas (BCCs), and we have previously shown that resistant BCCs increase GLI1 deacetylation through atypical protein kinase Cι/λ (aPKC) and HDAC1. Here we identify a lamina-associated polypeptide 2 (LAP2) isoform-dependent nuclear chaperoning system that regulates GLI1 movement between the nuclear lamina and nucleoplasm to achieve maximal activation. LAP2β forms a two-site interaction with the GLI1 zinc-finger domain and acetylation site, stabilizing an acetylation-dependent reserve on the inner nuclear membrane (INM). By contrast, the nucleoplasmic LAP2α competes with LAP2β for GLI1 while scaffolding HDAC1 to deacetylate the secondary binding site. aPKC functions to promote GLI1 association with LAP2α, promoting egress off the INM. GLI1 intranuclear trafficking by LAP2 isoforms represents a powerful signal amplifier in BCCs with implications for zinc finger-based signal transduction and therapeutics.	0	Cell
124	149454859	10.1016/J.JBIOMECH.2019.04.035	149454859	Defining gait patterns using Parallel Factor 2 (PARAFAC2): A new analysis of previously published data.	"Three-dimensional gait analysis (3D-GA) is commonly used to answer clinical questions of the form ""which joints and what variables are most affected during when"". When studying high-dimensional datasets, traditional dimension reduction methods (e.g. principal components analysis) require ""data flattening"", which may make the ensuing solutions difficult to interpret. The aim of the present study is to present a case study of how a multi-dimensional dimension reduction technique, Parallel Factor 2 (PARAFAC2), provides a clinically interpretable set of solutions to typical biomechanical datasets where different variables are collected during walking and running. Three-dimensional kinematic and kinetic data used for the present analyses came from two publicly available datasets on walking (n = 33) and running (n = 28). For each dataset, a four-dimensional array was constructed as follows: Mode A was time normalized cycle points; mode B was the number of participants multiplied by the number of speed conditions tested; mode C was the number of joint degrees of freedom, and mode D was variable (angle, velocity, moment, power). Five factors for walking and four factors for running were extracted which explained 79.23% and 84.64% of their dataset's variance. The factor which explains the greatest variance was swing-phase sagittal plane knee kinematics (walking), and kinematics and kinetics (running). Qualitatively, all extracted factors increased in magnitude with greater speed in both walking and running. This study is a proof of concept that PARAFAC2 is useful for performing dimension reduction and producing clinically interpretable solutions to guide clinical decision making."	0	Journal of biomechanics
125	233483738	10.1016/J.JBIOMECH.2021.110438	233483738	The ins and outs of dynamic balance during 90-degree turns in people with a unilateral transtibial amputation.	The ability to maintain balance when turning is essential to functional and independent living. Due to the lack of neuromuscular ankle control on the prosthetic side in people with a transtibial amputation (TTA), turning is likely more challenging. The purpose of this study was to quantify how people with TTA maintain dynamic balance during 90-degree turns made with the prosthesis on the inside and outside of the turn compared to people without amputation. Eight participants with TTA and eight age-, height-, and sex- matched non-amputee controls performed left and right 90-degree step turns at a self-selected speed. The primary outcomes were range of whole-body angular momentum and positive and negative contributions of six segment groups (head/trunk, pelvis, arms, and legs) to whole-body angular momentum during the continuation stride. Participants with TTA had greater range of frontal- and sagittal-plane whole-body angular momentum when turning with the prosthesis on the inside compared controls. They also had a greater range of whole-body angular momentum in all planes of motion when turning with the prosthesis on the inside compared to outside of the turn. The contributions for the head/trunk and inside and outside legs differed between groups and turns, suggesting altered interactions between segment momenta to compensate for the reduced contribution of the amputated leg. This study provides insight into possible training paradigms to reduce the high incidence of turn related falls in people with TTA and, potentially, ways to alter prosthetic function to promote balance control.	0	Journal of biomechanics
126	229281921	10.1016/J.JBIOMECH.2020.110139	229281921	Mechanisms used to increase propulsive forces on a treadmill in older adults.	Older adults typically demonstrate reductions in overground walking speeds and propulsive forces compared to young adults. These reductions in walking speeds are risk factors for negative health outcomes. Therefore, this study aimed to determine the effect of an adaptive speed treadmill controller on walking speed and propulsive forces in older adults, including the mechanisms and strategies underlying any change in propulsive force between conditions. Seventeen participants completed two treadmill conditions, one with a fixed comfortable walking speed and one with an adaptive speed controller. The adaptive speed treadmill controller utilized a set of inertial-force, gait parameters, and position-based controllers that respond to an instantaneous anterior inertial force. A biomechanical-based model previously developed for individuals post-stroke was implemented for older adults to determine the primary gait parameters that contributed to the change in propulsive forces when increasing speed. Participants walked at faster average speeds during the adaptive speed controller (1.20 m/s) compared to the fixed speed controller conditions (0.98 m/s); however, these speeds were not as fast as their overground speed (1.44 m/s). Although average trailing limb angle (TLA) (p < 0.001) and ankle moment (p = 0.020) increased when speed also increased between treadmill conditions, increasing TLA contributed more to the increased propulsive forces seen during faster treadmill speeds. Our findings show that older adults chose faster walking speeds and increased propulsive force when walking on an adaptive speed treadmill compared to a fixed speed treadmill, suggesting that an adaptive speed treadmill controller has the potential to be a beneficial alternative to current exercise interventions for older adults.	0	Journal of biomechanics
127	33883558	10.1016/S1047-8477(03)00142-4	33883558	Young's modulus varies with differential orientation of keratin in feathers.	Feathers are composed of a structure that, whilst being very light, is able to withstand the large aerodynamic forces exerted upon them during flight. To explore the contribution of molecular orientation to feather keratin mechanical properties, we have examined the nanoscopic organisation of the keratin molecules by X-ray diffraction techniques and have confirmed a link between this and the Young's modulus of the feather rachis. Our results indicate that along the rachis length, from calamus to tip, the keratin molecules become more aligned than at the calamus before returning to a state of higher mis-orientation towards the tip of the rachis. We have also confirmed the general trend of increasing Young's modulus with distance along the rachis. Furthermore, we report a distinct difference in the patterns of orientation of beta-keratin in the feathers of flying and flightless birds. The trend for increased modulus along the feathers of volant birds is absent in the flightless ostrich.	1	Journal of Structural Biology
128	18599828	10.1007/S00359-015-1023-6	18599828	The vertical lobe of cephalopods: an attractive brain structure for understanding the evolution of advanced learning and memory systems	In this review we show that the cephalopod vertical lobe (VL) provides a good system for assessing the level of evolutionary convergence of the function and organization of neuronal circuitry for mediating learning and memory in animals with complex behavior. The pioneering work of JZ Young described the morphological convergence of the VL with the mammalian hippocampus, cerebellum and the insect mushroom body. Studies in octopus and cuttlefish VL networks suggest evolutionary convergence into a universal organization of connectivity as a divergence-convergence (‘fan-out fan-in’) network with activity-dependent long-term plasticity mechanisms. Yet, these studies also show that the properties of the neurons, neurotransmitters, neuromodulators and mechanisms of long-term potentiation (LTP) induction and maintenance are highly variable among different species. This suggests that complex networks may have evolved independently multiple times and that even though memory and learning networks share similar organization and cellular processes, there are many molecular ways of constructing them.	0	Journal of Comparative Physiology A
129	220474965	10.1371/JOURNAL.PBIO.3000755	220474965	Structural basis of human full-length kindlin-3 homotrimer in an auto-inhibited state	Kindlin-1, -2, and -3 directly bind integrin β cytoplasmic tails to regulate integrin activation and signaling. Despite their functional significance and links to several diseases, structural information on full-length kindlin proteins remains unknown. Here, we report the crystal structure of human full-length kindlin-3, which reveals a novel homotrimer state. Unlike kindlin-3 monomer, which is the major population in insect and mammalian cell expression systems, kindlin-3 trimer does not bind integrin β cytoplasmic tail as the integrin-binding pocket in the F3 subdomain of 1 protomer is occluded by the pleckstrin homology (PH) domain of another protomer, suggesting that kindlin-3 is auto-inhibited upon trimer formation. This is also supported by functional assays in which kindlin-3 knockout K562 erythroleukemia cells reconstituted with the mutant kindlin-3 containing trimer-disrupting mutations exhibited an increase in integrin-mediated adhesion and spreading on fibronectin compared with those reconstituted with wild-type kindlin-3. Taken together, our findings reveal a novel mechanism of kindlin auto-inhibition that involves its homotrimer formation.	0	PLoS biology
130	51624980	10.1016/J.JBIOMECH.2018.05.038	51624980	On modeling wave dispersion characteristics of protein lipid nanotubules.	In this article, wave propagation characteristics of protein lipid nanotubules are covered with respect to scale effects utilizing nonlocal strain gradient theory. The structure is supposed to be modeled as a simply supported beam and the kinematic relations are derived based on the classical beam theory (CBT). Implementing an energy based approach, the Euler-Lagrange equations of the lipid tubules are obtained. Moreover, the final governing equations are solved analytically to achieve the wave frequency and phase velocity of propagated waves. Influences of small size and wave number on the wave dispersion responses of lipid nanotubules are shown in detail in different diagrams for both phase velocity and wave frequency. Also, accuracy of introduced model is verified comparing responses of present model with those of former papers.	0	Journal of biomechanics
131	120772884	10.1088/1367-2630/10/3/033014	120772884	Diffractive hygrochromic effect in the cuticle of the hercules beetle Dynastes hercules	The elytra from dry specimens of the hercules beetle, Dynastes hercules appear khaki-green in a dry atmosphere and turn black passively under high humidity levels. New scanning electron images, spectrophotometric measurements and physical modelling are used to unveil the mechanism of this colouration switch. The visible dry-state greenish colouration originates from a widely open porous layer located 3 μm below the cuticle surface. The structure of this layer is three-dimensional, with a network of filamentary strings, arranged in layers parallel to the cuticle surface and stiffening an array of strong cylindrical pillars oriented normal to the surface. Unexpectedly, diffraction plays a significant role in the broadband colouration of the cuticle in the dry state. The backscattering caused by this layer disappears when water infiltrates the structure and weakens the refractive index differences.	1	New Journal of Physics
132	233027369	10.1016/J.JBIOMECH.2021.110399	233027369	The head is an excellent proxy for the whole body center of mass when measuring running velocity in competition.	"Whole body digitizing used to calculate whole body center of mass (CM) variables from competitions is particularly time-consuming, and ""shortcut"" methods that substitute for it could expediate the calculation of spatiotemporal variables. The aim of this study was to measure the appropriateness of using the head as a proxy for the CM when calculating running velocity in competition. Fifty-six athletes in the IAAF World Championship marathons were recorded using two high-definition cameras (50 Hz) on two laps so that 112 running sequences were analyzed. The video files were imported into SIMI Motion and manually digitized. The horizontal running velocity during one gait cycle was obtained using four methods: horizontal velocity of the CM; horizontal velocity of the head (raw data); horizontal velocity of the head (Butterworth filtered); and horizontal displacement of the head (a single measurement using SIMI Motion 3D still image measurement) divided by time taken. In comparison with the criterion CM measurements for mean horizontal velocity, the filtered head data had the best 95% confidence interval (95% CI) for intraclass correlation coefficient (ICC) (0.999 - 1.000), the least bias (-0.006 m/s), and the lowest root mean square difference (0.024 m/s). The filtered head condition also had the best 95% CI for ICC for maximum and minimum horizontal velocities during the stride (>0.988) and the lowest bias (-0.001 m/s and -0.003 m/s, respectively). With the application of an appropriate filter, the head is thus an excellent proxy for whole body CM velocity calculations."	0	Journal of biomechanics
133	4603144	10.1016/J.CELL.2018.02.060	4603144	Comprehensive Characterization of Cancer Driver Genes and Mutations	Identifying molecular cancer drivers is critical for precision oncology. Multiple advanced algorithms to identify drivers now exist, but systematic attempts to combine and optimize them on large datasets are few. We report a PanCancer and PanSoftware analysis spanning 9,423 tumor exomes (comprising all 33 of The Cancer Genome Atlas projects) and using 26 computational tools to catalog driver genes and mutations. We identify 299 driver genes with implications regarding their anatomical sites and cancer/cell types. Sequence- and structure-based analyses identified >3,400 putative missense driver mutations supported by multiple lines of evidence. Experimental validation confirmed 60%-85% of predicted mutations as likely drivers. We found that >300 MSI tumors are associated with high PD-1/PD-L1, and 57% of tumors analyzed harbor putative clinically actionable events. Our study represents the most comprehensive discovery of cancer genes and mutations to date and will serve as a blueprint for future biological and clinical endeavors.	0	Cell
134	140205408	10.1016/J.CELL.2018.10.006	140205408	N 6 -methyladenine DNA Modification in Glioblastoma	Genetic drivers of cancer can be dysregulated through epigenetic modifications of DNA. Although the critical role of DNA 5-methylcytosine (5mC) in the regulation of transcription is recognized, the functions of other non-canonical DNA modifications remain obscure. Here, we report the identification of novel N6-methyladenine (N6-mA) DNA modifications in human tissues and implicate this epigenetic mark in human disease, specifically the highly malignant brain cancer glioblastoma. Glioblastoma markedly upregulated N6-mA levels, which co-localized with heterochromatic histone modifications, predominantly H3K9me3. N6-mA levels were dynamically regulated by the DNA demethylase ALKBH1, depletion of which led to transcriptional silencing of oncogenic pathways through decreasing chromatin accessibility. Targeting the N6-mA regulator ALKBH1 in patient-derived human glioblastoma models inhibited tumor cell proliferation and extended the survival of tumor-bearing mice, supporting this novel DNA modification as a potential therapeutic target for glioblastoma. Collectively, our results uncover a novel epigenetic node in cancer through the DNA modification N6-mA.	0	Cell
135	189862398	10.1371/JOURNAL.PBIO.3000316	189862398	Protein interactions and consensus clustering analysis uncover insights into herpesvirus virion structure and function relationships	Infections with human herpesviruses are ubiquitous and a public health concern worldwide. Current treatments reduce the severity of some symptoms associated to herpetic infections but neither remove the viral reservoir from the infected host nor protect from the recurrent symptom outbreaks that characterise herpetic infections. The difficulty in therapeutically tackling these viral systems stems in part from their remarkably large proteomes and the complex networks of physical and functional associations that they tailor. This study presents our efforts to unravel the complexity of the interactome of herpes simplex virus type 1 (HSV1), the prototypical herpesvirus species. Inspired by our previous work, we present an improved and more integrative computational pipeline for the protein–protein interaction (PPI) network reconstruction in HSV1, together with a newly developed consensus clustering framework, which allowed us to extend the analysis beyond binary physical interactions and revealed a system-level layout of higher-order functional associations in the virion proteome. Additionally, the analysis provided new functional annotation for the currently undercharacterised protein pUS10. In-depth bioinformatics sequence analysis unravelled structural features in pUS10 reminiscent of those observed in some capsid-associated proteins in tailed bacteriophages, with which herpesviruses are believed to share a common ancestry. Using immunoaffinity purification (IP)–mass spectrometry (MS), we obtained additional support for our bioinformatically predicted interaction between pUS10 and the inner tegument protein pUL37, which binds cytosolic capsids, contributing to initial tegumentation and eventually virion maturation. In summary, this study unveils new, to our knowledge, insights at both the system and molecular levels that can help us better understand the complexity behind herpesvirus infections.	0	PLoS biology
