	doc_id	title	abstract	corpus_id
102	9079778efa4d1a46ab00360bdeb081a3f0961ab1	Pricing game and evolution dynamics for mobile video streaming	The recent developments of smart mobile phones and 3G networks enable users to enjoy video programs by subscribing to data plans. Due to phone-to-phone communication technologies and ubiquity of mobile phones, data-plan subscribers are able to redistribute the video content to non-subscribers. Such a redistribution mechanism is a potential competitor for the mobile service provider and is very difficult to trace given users' high mobility. The service provider has to set a reasonable price for the data plan to prevent such unauthorized re-distribution behavior to protect or maximize his/her own profit. In this paper, we investigate the evolutionarily stable ratio of mobile users who decide to subscribe to the data plan. Such an analysis can help the service provider preserve his/her profit under the threat of the redistribution networks and can improve the quality of service for end users.	6362476
103	39a7cb4df9637fedde85676ccfc83c0f930c620a	Denoising of medical images corrupted by Poisson noise	Medical images are often noisy owing to the physical mechanisms of the acquisition process. The great majority of the denoising algorithms assume additive white Gaussian noise. However, some of the most popular medical image modalities are degraded by some type of non-Gaussian noise. Among these types, we refer the Poisson noise, which is particularly suitable for modeling the counting processes associated to many imaging modalities such as PET, SPECT, and fluorescent confocal microscopy imaging. The aim of this work is to compare the effectiveness of several denoising algorithms in the presence of Poisson noise. We consider algorithms specifically designed for Poisson noise (wavelets, Platelets, and minimum descritpion length) and algorithms designed for Gaussian noise (edge preserving bilateral filtering, total variation, and non-local means). These algorithms are applied to piecewise smooth simulated and real data. Somehow unexpectedly, we conclude that total variation, designed for Gaussian noise, outperforms more elaborated state-of-the-art methods specifically designed for Poisson noise.	17092822
104	9d6998e7bce7b19b065de2d8f56ee8adc89b5967	Optimal Linear Assignment of a Binary Group Code to Integer Vectors for Source-Channel Coding	This paper considers the source-channel coding problem of optimally assigning the codewords of an [n, k] binary linear code to the ^-dimensional vectors produced by an IID, uniformly distributed, integer-valued source with alphabet {0,1,..., 2k/n-1} when overall distortion is measured by mean squared error (MSE). It finds explicit formulas for the optimal encoding rule, minimum MSE decoding rule, and resulting distortion. This extends to the vector case the 1974 analysis by Wolf and Redinbo [2] of the optimal assignment of binary linear codes to integers. As in [1], [2], the main tool is abstract Fourier analysis for functions defined on groups. The optimal linear assignment found for vectors can be interpreted as applying the optimal assignment found in [2] to the integer in {0,1,..., 2k-1} formed by multiplexing the binary representations of the nmiddot integers in the vector being encoded in such a way that more significants bits of each integer come before less significant bits of all integers.	17816291
105	68b66b637757421d4055e68b5c0d2f01f808cc13	Recent advances on metamaterials with applications in terminal and high gain array and reflector antennas	This paper presents recent advances in the design and applications of metamaterials: electromagnetic band gap, artificial magnetic conductor and LH surfaces. Miniaturised EBG surfaces are studied and implemented using closely-coupled double-layer topologies. Antenna characteristics are shown from a multi-frequency array (using non-uniform left handed (LH) superstrate), a compact mobile handset prototype (incorporating a thin flexible miniaturised EBG surface). Furthermore, the use in arrays and reflector antennas is discussed	26115705
106	94ef05c6e84f266e7c258e156c8026604dc433c3	The research on a novel PZT actuated precise tilt positioning system	The need for precise fast positioning technique draws attention on space inter-satellite optical communication. This paper presents a novel PZT actuated precise tilt positioning system (PTPS), which consists of the control module, the PZT driving module, the precise tilt positioning mechanism (PTPM), and the precise displacement measure module. It provides a fast and precise control in tilt movements. Firstly, the structure analysis and design of PTPM are accomplished. Then the control module is developed and the current/ voltage composite driving method is investigated in detail. Finally, following the experimental results which confirm the validity of the design and theoretical analysis of the PFPS.	8140826
107	264f344b1a197af72f25a4e50b7d96942eb93201	A reconfigurable seamless-transition DC-DC Converter With lossless current-sensing technique	A reconfigurable DC-DC converter that provides both step-down and step-up functions is proposed to ensure a stable output voltage over full voltage range of battery in portable devices. The converter can automatically adjust itself into different modes, so as to enhance system efficiency. Moreover, seamless transition is achieved to reduce output ripple and improve line regulation. Additionally, a novel current-sensing technique is applied to realize lossless and accurate current sensing. The controller IC is designed and fabricated in 1.5-um BCD process. Test results verified the design target.	37180779
108	58f3a8b7a3852a7278d741d91377721b8619f961	3D rotation estimation using discrete spherical harmonic oscillator transforms	This paper presents an approach to 3D rotation estimation using discrete spherical harmonic oscillator transforms (discrete SHOTs). Discrete SHOTs not only have simple and fast implementation methods but also are compatible with the existing angle estimation algorithms related to spherical harmonics. Discrete SHOTs of the rotated signal follow the same formulation to the Wigner-D matrix as spherical harmonics transforms. Thus, the spherical harmonics related algorithms could be utilized to discrete SHOTs without modification. Furthermore, compared to some existing methods, our approach with discrete SHOTs exhibits higher accuracy, higher precision and improved robustness to noise if the input signal is sampled uniformly on Cartesian grids. The phenomenon results from no interpolations in discrete SHOTs.	206741658
109	7d25cba5e81c75d7ec981c2fb9b88545f4596694	Data-driven online variational filtering in wireless sensor networks	In this paper, a data-driven extension of the variational algorithm is proposed. Based on a few selected sensors, target tracking is performed distributively without any information about the observation model. Tracking under such conditions is possible if one exploits the information collected from extra inter-sensor RSSI measurements. The target tracking problem is formulated as a kernel matrix completion problem. A probabilistic kernel regression is then proposed that yields a Gaussian likelihood function. The likelihood is used to derive an efficient and accelerated version of the variational filter without resorting to Monte Carlo integration. The proposed data-driven algorithm is, by construction, robust to observation model deviations and adapted to non-stationary environments.	2938927
110	3b15ba129378cb647d9b1386e56e61c1e844fde3	Two-dimensional perfect reconstruction FIR filter banks with triangular supports	We present a theory and design of two-dimensional (2-D) perfect reconstruction (PR) filter banks (FBs) (PRFBs) in which the supports of the analysis and synthesis filters consist of two triangulars. The two-triangular FB can be realized by designing an appropriate 2-D complex prototype whose passband support is a triangle that is a half of a parallelepiped-shaped passband support defined by the sampling matrix. Then a complex prototype filter is modulated by the DFT, and each analysis filter is derived by taking the real part of the modulated output. We show that the two-triangular FB satisfies the condition of permissibility. A necessary and sufficient condition for 2-D PRFBs is derived. Moreover, we present a design method of the 2-D PRFB that minimizes the cost function consisting of the frequency constraint and PR condition. Finally, a design example is presented to confirm the validity of the proposed method.	10381781
111	3bde91651dfe7956e40976cfe501e7fee98357ee	Morphological scale-space fingerprints and their use in object recognition in range images	We present the theory of multiscale dilation-erosion scale-space and the process of feature extraction via morphological scale-space fingerprints. We then discuss the reduced form of the fingerprints and state the scale-space causality theorem. These fingerprints are then applied to the recognition of multiple objects from range data. The proposed recognition system is invariant to translation, rotation, scale, and partial occlusion. We demonstrate results for the recognition of human faces in a scene, and the recognition of mountain features in a digital elevation map.<<ETX>>	14129343
112	c96da8563ae1cdb9eae838a0cf6f0a744a7fa822	OpenGL-Based Hybrid GO/PO Computation for RCS of Electrically Large Complex Objects	In this letter, a novel method is proposed to assess the simulation of scattered fields from electrically large complex metallic objects. The basic idea is to employ Open Graphics Library (OpenGL) to accelerate paths tracing for geometrical optics (GO) and physical optics (PO) hybrid method. The procedure of OpenGL-based paths tracing is divided into two steps, which are shadow faces removal and reflected rays searching. In addition, some OpenGL speedup schemes have been proposed to improve the efficiency of this algorithm. Based on this, the GO/PO hybrid method can yield a superior performance for scattering analysis of large complex targets, especially at high frequency. Simulation results obtained from this model are verified by comparison to FEKO-MLFMM results, which proves an excellent accuracy computation, and the last example for an airplane model illustrates that the method we present can be very fast even at electrically large complex objects.	44296393
113	0d82d1485082f41ba3f1bc1d6b8854f766056cf5	Optimal Randomized RANSAC	A randomized model verification strategy for RANSAC is presented. The proposed method finds, like RANSAC, a solution that is optimal with user-specified probability. The solution is found in time that is close to the shortest possible and superior to any deterministic verification strategy. A provably fastest model verification strategy is designed for the (theoretical) situation when the contamination of data by outliers is known. In this case, the algorithm is the fastest possible (on the average) of all randomized RANSAC algorithms guaranteeing a confidence in the solution. The derivation of the optimality property is based on Wald's theory of sequential decision making, in particular, a modified sequential probability ratio test (SPRT). Next, the R-RANSAC with SPRT algorithm is introduced. The algorithm removes the requirement for a priori knowledge of the fraction of outliers and estimates the quantity online. We show experimentally that on standard test data, the method has performance close to the theoretically optimal and is 2 to 10 times faster than standard RANSAC and is up to four times faster than previously published methods.	1969509
114	aab83c77117de17fd279a954abe65de841ac2d89	A new approach of recovering 3-D shape from structure-lighting	This paper presents a new approach to recover 3-D shape from only one simple structured-lighting image without knowing any information about the surface of the object and the structured-lighting system. Analysis of a structured-lighting image can estimate the calibration parameters of the system including the focal length of the camera and the position of the grating. Without any corresponding, the approach, has been applied to recover rather complicated 3-D shape in a varied environment.	61124680
115	8044e2d57c192ec85ef98990ab26688f0bbd77b8	Evaluation of kernel methods for speaker verification and identification	Support vector machines are evaluated on speaker verification and speaker identification tasks. We compare the polynomial kernel, the Fisher kernel, a likelihood ratio kernel and the pair hidden Markov model kernel with baseline systems based on a discriminative polynomial classifier and generative Gaussian mixture model classifiers. Simulations were carried out on the YOHO database and some promising results were obtained.	764191
116	f35de953bd65fb8c29c4f8d8db2eadfc724e0802	Computer engineering education reform based on CDIO	Through detailed analysis of Conceive, Design, Implement, and Operate (CDIO) engineering education mode, the education of computer engineering is innovated in combining basis theory, personal capability and collaboration of team and environment of society. In view of Capability Maturity Model (CMM), a model of computer engineering education reform Based on CDIO is developed, and the program optimizing method called Prepare, Assess, Summary, and Adjust (PASA) based on CDIO is put forward, furthermore, the basic tasks and demands of the method are also discussed in detail. When the CDIO engineering education model with the project as its carrier is build, the Flexible, Module, and Season (FMS) organization mode of teaching is actively promoted, and the requirements of the project implementation arrangements are met. From the method had been implemented since 2010, the system has got the approval of the teachers and students, which stimulates students' interest, and has a better effect in practice.	14203562
117	18ca8d501ddddd9cebd1e194fefd0d1d6130fb15	CPU-efficient free view synthesis based on depth layering	In this paper, a new approach for depth-image based rendering (DIBR) based on depth layering is proposed. The approach effectively avoids the non-uniform to uniform resampling stage, which is otherwise inherent for classical DIBR. In contrast, the new approach employs depth layering, which approximates the scene geometry by a multi-planar surface, given the depth is defined within a closed range. Such an approximation facilitates a fast reverse coordinate mapping from virtual to reference view where straightforward resampling on a uniform grid is performed. The proposed rendering approach ensures an automatic z-ordering and disocclusion detection, while being very efficient even for CPU-based implementations. It is also applicable for reference and virtual views with different resolutions and as such can serve depth upsampling, view panning and zooming applications. The experimental results demonstrate its real-time capability, while the quality is comparable with other view synthesis approaches but for lower computational cost.	19954711
118	55211e271259b4f6d5ac9c51c7a5993febe305d6	Direct computation of length-N DHT from three adjacent length-N/3 DHT coefficients	A fast direct method for obtaining the length-N discrete Hartley transform (DHT) coefficients from three adjacent length-N/3 DHT coefficients is presented. The proposed method reduces significantly the number of arithmetic operations compared to the traditional approach. Furthermore, it is easy to implement.	17130098
119	797a13caf95f2f23c888efbebb0ddb099b894397	Mathematical modeling of clutter: descriptive vs. generative models	In this article, we present two mathematical paradigms for clutter modeling. Both paradigms pose clutter modeling as a statistical inference problem, and pursue probabilistic models for characterizing observed training images. The two paradigms differ in the forms (or families) of models that they choose and in their philosophical assumptions on real world clutter patterns. The first paradigm studies descriptive models, such as Markov random field (MRF) models and the minimax entropy models (Zhu, Wu, and Mumford 1997). In this modeling paradigm, image features are first extracted from images, and statistics of these features are calculated. The latter define an image ensemble-called the Julesz ensemble which is an equivalence class where all images share the same feature statistics. For any large images from this ensemble, a local patch given its boundary condition is then Gibbs (or MRF) models. We shall review the recent conclusions about ensemble equivalence studied in (Wu, Zhu and Liu, 1999). The second paradigm studies generative model, such as the random collage model (Lee and Mumford, 1999). In contrast to a descriptive model, a generative model introduces hidden variables which are assumed to be the underlying causes producing the observed image. For example, trees and rock for clutter. The learning process makes inference about the hidden variables. We shall discuss a texton model for clutter and effective Markov chain Monte Carlo methods for stochastic inference. We shall also reveal the deep relationship between the two modeling paradigm.	120725672
120	a7227836cdefcbc382531e6cd4a7d09b15b7f04a	Iterative Image Coding with Overcomplete Curvelet Transform	This paper presents a new coding technique based on a overcomplete curvelet transform. Curvelets provide an essentially optimal representation for typical objects which are discontinuities along curves. However curvelets transform has high redundancy, the process of selecting the optimal set of coefficients to code is much more difficult because many different sets of transform coefficients can represent the same decoded image. The transform is optimized through an iterative projection process in the transform domain in order to minimize the quantization error in the image domain. So we select the optimal set of quantized coefficients based on iterative projection of signals between the image domain and transform domain with a non-linear process (a quantizer). The optimal set of quantized coefficients is coded by the simple entropy coder. The compression performance of the coding technique based on a overcomplete curvelet transform is compared with that of Wavelet Transform, both objectively and subjectively, and is found to offer advantages of up to about 0.7 dB for Lena image and to about 1.42 dB for Barbara image in PSNR and significant reduction in visibility of some types of coding artifacts.	14382703
121	eedfec33d7c1eddfd3c76fba008a53b9dee2eb98	A Cooperative Making Multi-agent Model on Railway Daily Dispatching Plan Based on Blackboard	Establishing the new complex cooperative making information system about daily dispatching plan is the focal problem in the field of railway dispatching informationization in China now, through integrating the core function modules of each existing special business making information by using the advanced technology, Building the corresponding cooperative making model about daily dispatching plan is helpful to successfully establishing such a complex information system. In lots of modeling technology, the modeling technology formed by combining the blackboard structure and multi agent technology has extensive application prospect. And it is suitable for building the cooperative making model about daily dispatching plan. In this paper, the multi agent model based on the blackboard structure is analyzed. Then the cooperative planning multi agent model of railway daily dispatching plan is built based on the description of the internal business logics of the as-is making process, and the realization process about the model formulating is described.	18327934
122	ddbc94241f4cc0188b2f3368bf45c3e0404c3393	Study on Simulation Technology of 3G Mobile Communication Network	The simulation technology of 3G mobile communication network is a very important part of network researching. It can increase researching efficiency and decrease developing cost of network. At first, in this paper, we have discussed producing method of some kinds of stochastic numbers, include heavy- tail distributing stochastic numbers, which often used in network simulation. We have also introduced structure of UMTS (Universal Mobile Telecommunication System). Finally, a 3G mobile communication network simulation model has been set up.	15102567
123	5ca2d17f2b7628c9d15b58afdf4a3bb0dd96e295	Induced Magnetoelectric Effect Driven by Magnetization in BaFe12O19- P(VDF-TrFE) Composites	Films of BaFe12O19/poly(vinylidenefluoride)-trifluorethylene composites with 5, 10, and 20 wt% barium ferrite content have been fabricated. BaFe12O19 microparticles have the shape of thin hexagonal platelets, the easy direction of magnetization remaining along the c-axis, which is perpendicular to the plates. This fact allows for ferrite particles orientation in-plane and out-of-plane within the composite films, as confirmed by measured hysteresis loops. While the in-plane-induced magnetoelectric (ME) effect is practically zero, these composite films show a good out-of-plane ME with maximum ME coupling coefficient changes of 3, 17, and 2 mV/cm.Oe for the 5, 10, and 20 wt% barium ferrite content films, respectively. We conclude that this ME behavior appears to be driven by the magnetization process arising when we applied the external magnetic field. We have also measured the linear and reversible ME effect for low applied bias field, when magnetization process is still reversible.	10720170
124	c01e7e7c4812d813b5a24f7935990552dd1f78ca	Designing Effective Inter-Pixel Information Flow for Natural Image Matting	We present a novel, purely affinity-based natural image matting algorithm. Our method relies on carefully defined pixel-to-pixel connections that enable effective use of information available in the image and the trimap. We control the information flow from the known-opacity regions into the unknown region, as well as within the unknown region itself, by utilizing multiple definitions of pixel affinities. This way we achieve significant improvements on matte quality near challenging regions of the foreground object. Among other forms of information flow, we introduce color-mixture flow, which builds upon local linear embedding and effectively encapsulates the relation between different pixel opacities. Our resulting novel linear system formulation can be solved in closed-form and is robust against several fundamental challenges in natural matting such as holes and remote intricate structures. While our method is primarily designed as a standalone natural matting tool, we show that it can also be used for regularizing mattes obtained by various sampling-based methods. Our evaluation using the public alpha matting benchmark suggests a significant performance improvement over the state-of-the-art.	24382270
125	5add60f701a5156e9d6bd7ded5d840ae355d8191	Effect of Six Fungicides against Botrytis Cinerea on Protected Cultivation Tomato	Six fungicides are selected and used to control Botrytis Cinerea on tomato under protected cultivation. The fungicides include Fludioxonil, BoscaLid, Pyrimethanil (ISO, BSI), Diethofencarb, Carbendazim, Procymidone and Thiophanate-methyl. These Chemicals were sprayed three times and once a week before or in the beginning of disease development. The results show that all the six fungicides have different negative effect on the growing of Botrytis Cinerea. Two of them, 50% BoscaLid (750 g/hm2) and 50% Fludioxonil (750 g/hm2), have significantly inhibited more than 77% of disease development in leaves and fruits resulting in almost 4 times increase of yield compared with control. Other two Chemicals, 40% Pyrimethanil (1550 g/hm2) and 60% Diethofencarb-Carbendazim (1550 g/hm2) also reduced more than 49.35% of disease development in leaves and fruits resulting in 3 time increase of yield compared with control. The last two fungicides 50% Procymidone (1800 g/hm2) and 70% Thiophanate-methyl (2580 g/hm2) have less effect on Botrytis Cinerea.	14647524
126	64c4bccb1f08c617a221be3eb1ce6872f24f2fad	Kernel Methods on Spike Train Space for Neuroscience: A Tutorial	Over the last decade, several positive-definite kernels have been proposed to treat spike trains as objects in Hilbert space. However, for the most part, such attempts still remain a mere curiosity for both computational neuroscientists and signal processing experts. This tutorial illustrates why kernel methods can, and have already started to, change the way spike trains are analyzed and processed. The presentation incorporates simple mathematical analogies and convincing practical examples in an attempt to show the yet unexplored potential of positive definite functions to quantify point processes. It also provides a detailed overview of the current state of the art and future challenges with the hope of engaging the readers in active participation.	13892814
127	8d8fa1c8d776da5fcdafe03d562af0c19455d590	Comparison of Spectral Estimation Methods for Rapidly Varying Currents Obtained by High-Frequency Radar	A comparative study of the periodogram method and high-resolution techniques (the autoregressive and multiple signal classification methods) for current mapping by a high-frequency (HF) surface wave radar is undertaken for the case of 66-s-long data. This analysis is extended from a previous study that used the commonly adopted 6–13-min coherent integration times. This reduction in the sample size will result in poor Doppler resolution and reduction in signal-to-noise ratio (SNR) for the conventional periodogram method. Two Bragg-peak identification methods for current estimation, the conventional centroid method and the symmetric-peak-sum (SPS) method, are examined in conjunction with each of the spectral estimation techniques. A weighted sum of the current estimates using the two Doppler shift identification methods is also recommended to provide a lower root mean square (RMS) difference. The weight is optimized using a genetic algorithm. Field data comparison with current measurements obtained from a current meter indicates that the high-resolution spectral estimation method is capable of providing the same RMS difference level for short and long time series, while the RMS difference for currents obtained from the periodogram method increases dramatically for short time series. Significant improvement in the current velocities retrieved from a short time series indicates the potential for measuring rapidly changing currents using the suggested technique.	37476753
128	72ef6513525777e4828798d1c73679a6d6e5aa00	Adaptation to switching force fields		61581121
129	6436dce0e39f15a1ca9269e6ca813dfebb0af3a2	The Author-Topic Model for Authors and Documents	We introduce the author-topic model, a generative model for documents that extends Latent Dirichlet Allocation (LDA; Blei, Ng, & Jordan, 2003) to include authorship information. Each author is associated with a multinomial distribution over topics and each topic is associated with a multinomial distribution over words. A document with multiple authors is modeled as a distribution over topics that is a mixture of the distributions associated with the authors. We apply the model to a collection of 1,700 NIPS conference papers and 160,000 CiteSeer abstracts. Exact inference is intractable for these datasets and we use Gibbs sampling to estimate the topic and author distributions. We compare the performance with two other generative models for documents, which are special cases of the author-topic model: LDA (a topic model) and a simple author model in which each author is associated with a distribution over words rather than a distribution over topics. We show topics recovered by the author-topic model, and demonstrate applications to computing similarity between authors and entropy of author output.	1997763
130	171b036024840246b11d31a97468e2c59bd1be52	Evolution equations for continuous-scale morphology	Several nonlinear partial differential equations that model the scale evolution associated with continuous-space multiscale morphological erosions, dilations, openings, and closings are discussed. These systems relate the infinitesimal evolution of the multiscale signal ensemble in scale space to a nonlinear operator acting on the space of signals. The type of this nonlinear operator is determined by the shape and dimensionality of the structuring element used by the morphological operators, generally taking the form of nonlinear algebraic functions of certain differential operators.<<ETX>>	122512440
131	f188ae376e7d95da93126c9127fd0238eb9eccd2	Design of Intelligent Thyristor Converter Based on dsPIC	With the development of large scale integrated circuit technology and computer technology, that using a microprocessor as the core microcomputer of excitation thyristor converter will become the main development of thyristor converters in the future. This paper introduces the features of dsPIC30F6011, and focuses on the structure and function of the intelligent detection and control modules in the intelligent thyristor converter, the intelligent detection and control modules are embedded in the intelligent thyristor converter. The experimental result has been given. The system integration rate of this intelligent thyristor converter is high, the hardware is simple, the operation is reliable, and this kind of intelligent thyristor converter has a certain economic value and practical significance.	17474539
132	78c427d4acfa7eee1efcb647ab140720425d733e	Binary orthogonal code design for MIMO radar systems	Multiple Input Multiple Output (MIMO) radar can effectively improve radar performance by transmitting specially designed orthogonal signals. A novel algorithm is presented to design binary orthogonal code for MIMO radar system. The proposed algorithm employs the Walsh function to maintain the orthogonal property of signals. The binary orthogonal code set is obtained by executing synchronal random exchange in column and random selection from rows to coding template, with using Genetic Algorithm (GA) for optimization. The simulation results show that the algorithm is feasible.	9912542
133	b95737c67e85f9c395ec13709a84fb2129a47616	Learning by Experience from Others — Social Learning and Imitation in Animals and Robots	A challenging current research direction is the design of intelligent software systems — ‘agents’ — that are able to autonomously solve certain tasks within their environment. Application areas of software agents can be found in robotics, as for example agents that control robots to rescue people in dangerous environments, and also in virtual worlds as electronic markets, where intelligent agents have to compete against other market participants, that pursue their own goals.	167164974
134	cab305a7fc8767a2a243dcbd6b51352a47eb46ea	Enhanced motion compensation algorithm based on second-order prediction	Several techniques based on the multiple reference frame scheme have been proposed to improve the motion prediction gain. Though these techniques yield higher prediction gain than the single reference frame scheme, they require tremendous computational complexity during the motion search procedure. Besides, blocking artifacts may be visible along the block boundaries, since each macroblock is predicted independently of its neighbors. To overcome these drawbacks, this paper proposes a novel motion compensation algorithm, based on the double reference frame (DRF), the double motion vector (DMV), and the searching position shifting (SPS) schemes. First, to reduce the motion vector bitrate and the computational complexity of motion search procedure, we constrain the number of reference frames to 2, and use only two motion vectors per block. Second, to alleviate the blocking artifacts and to get the better pel prediction, the searching position shifting scheme is introduced. Experimental results demonstrate that the proposed algorithm yields a 3-4 dB higher prediction gain than the single reference frame scheme. The subjective quality is also improved by alleviating the blocking artifacts.	34403195
135	4efc2b1601380a9989b716016e6df76fbc142ad2	A new heat flux coupled combustion model of sandwich propellant with complex gas reaction kinetics	This paper proposed a new heat flux coupled combustion model of sandwich propellant, a modified 37 species and 127 reactions kinetics mechanism was utilized to describe combustion flame in gas phase; a simple arrhenius pyrolyis law was used to calculate mass flux of oxidizer and binder constitute, initial species fraction released from burning surface was determined by experimental data, an “equivalent source term method” was applied to describe surface decomposition via pyrolysis relations; steady heat conduction equation was solved in inert solid phase. This model adopted full-coupled way of heat flux to determine temperature of burning surface and burning rate, then 2-D heat conduction behavior in solid phase was considered. Numerical studies have been conducted on 2-D AP(ammonium perchlorate)/HTPB(hydroxylterminated polybutadiene) sandwich models, and the flame structure, the temperature and temperature gradient along burning surface, and burning rate characteristics were discussed.	17176090
136	dced3527b7f14da2911cce01cc1dfcc925ab26e1	Proceedings of the Sixth Conference on Natural Language Learning		61244366
137	dd969f336f1c2957846b09ba0a4f812c9580ca42	A new technology for epitaxial II-VI compound semiconductor devices	ZnS and ZnSe are grown by metalorganic chemical-vapor deposition over GaAs and GaAlAs chemi-stop layers on a GaAs substrate. The III-V layers allow selective chemical removal of the substrate in order to expose the ZnS. The device allows investigation of the electrical and optical properties of epitaxial wide-gap II-VI compounds in the absence of any influence from the substrate material.	22198361
138	70919a28fa94a94aa90daba0c8f9a7890ee1a892	3D High-Efficiency Video Coding for Multi-View Video and Depth Data	This paper describes an extension of the high efficiency video coding (HEVC) standard for coding of multi-view video and depth data. In addition to the known concept of disparity-compensated prediction, inter-view motion parameter, and inter-view residual prediction for coding of the dependent video views are developed and integrated. Furthermore, for depth coding, new intra coding modes, a modified motion compensation and motion vector coding as well as the concept of motion parameter inheritance are part of the HEVC extension. A novel encoder control uses view synthesis optimization, which guarantees that high quality intermediate views can be generated based on the decoded data. The bitstream format supports the extraction of partial bitstreams, so that conventional 2D video, stereo video, and the full multi-view video plus depth format can be decoded from a single bitstream. Objective and subjective results are presented, demonstrating that the proposed approach provides 50% bit rate savings in comparison with HEVC simulcast and 20% in comparison with a straightforward multi-view extension of HEVC without the newly developed coding tools.	11226465
139	2d8e7549f6b72faabcd3b1fdb7cc77fead35eb24	Automated translation between RESTful/JSON and SPARQL messages for accessing semantic data	Linked Data is a powerful technology for storing and publishing structure of data. It is helpful for web applications because of its usefulness through semantic query data. However, using Linked Data is not easy for normal users who lack of knowledge about the structure of data or query's syntax of Linked Data. From that problem, we propose a translator component that is used for translating RESTful/JSON request messages to SPARQL command based on ontology - a metadata that describes the structure of data. Clients do not need to care about the structure of stored data or SPARQL language, a kind of query language used for querying linked data, when they insert a new instance or query all instances of any specific class. In addition, the translator component has the search function that can find a set of data from multiple classes based on finding the shortest paths between the target classes and target classes. This translator component will be applied for any dynamic ontological structure as well as automatically generate SPARQL command based on user request message.	22048700
140	ec72ff8586b96aa7959902200d1c3024683eb2a5	Cross-Layer Frame Discarding for Cellular Video Coding	In the case of delivering real-time video over the 3G cellular networks, burst frame losses may be inevitable and unpredictable, which may cause severe quality degradation. Based on cross-layer frame discarding (CLFD), this paper proposes an enhanced error-resilient video coding scheme for cellular video communication. By using unequal retransmission at the radio link (RL) layer, a base station can provide reliable transmission for the relatively important frames in one video sequence. Relying on the unequal protection at the RL layer, the encoder at the application (APP) layer can actively discard a certain number of frames according to the received acknowledgement messages. Thus, unpredictable burst frame losses during transmission can be transformed into selective frame discarding at the encoder. Experiments results show that the proposed scheme can enhance the error resilience of the cellular video communication significantly.	16029352
141	37d2fd63f1a86a7d54c8da777ff15c6e6c444636	Yarbus lives: a foveated exploration of how task influences saccadic eye movement	Qualitative analysis. Some images resulted in viewing patterns that were easily differentiated according to task (boat among flooded trees), other images less so (Gauguin's Mary). Some trials were very focused on the task at hand; others scanned more widely. Free viewing frequently resulted in longer viewing times than specific tasks. The new visualization, because it is closer to V1's representation than the traditional visualization, is a useful means to represent eye movement data.	143881850
142	6e4ddeb24d3a3ae255b99fcc9173fcfb5e3970cd	Construction of a linear unbiased diffeomorphic probabilistic liver atlas from CT images	The construction of probabilistic liver atlases has received little attention in the past. Existing methods are based on landmarks and are sensitive to their choices and placements. We propose an iterative landmark-free method based on dense volumes to construct linear unbiased diffeomorphic probabilistic atlases from liver CT images. The linear averaging of the transformed images is set as the common target space followed by pairwise diffeomorphic registrations to warp all images to the target using a recent-proposed efficient deformation approach during each iteration cycle. Iterative pairwise registrations are directly used to handle possible large deformations without the need for an extra step to remove global deformations such as the use of affine transformations in traditional methods. Compared with those approaches estimating the unbiased atlas and the transformations groupwise simultaneously, the current method is more efficient. The efficiency and the convergence of our method have been demonstrated experimentally by validation using 25 CT liver sets.	9693357
143	50111bae012de57ff8440daf0a972dc9a410002d	Hand-Crafted Features or Machine Learnt Features? Together They Improve RGB-D Object Recognition	RGB-D object recognition is an important research topic in computer version, and seeking a robust image representation is the most important sub problem for RGB-D object recognition. On the one hand, the recently emerging deep learning methods, which learns image representations automatically by capturing the data structure, have demonstrated the impressive performance for object recognition. On the other hand, the previously commonly used hand-crafted features also encodes the prior knowledge about the data. By realizing that the hand-crafted features and machine learnt features actually characterize the different aspects of image data, rather than only using one type of feature, we propose to jointly use the machine learnt features and hand-crafted features for RGB-D object recognition. Specifically, we use the Convolution Neural Networks (CNNs) to extract the machine learnt representation, and use Locality-constrained Linear Coding (LLC) based spatial pyramid matching for hand-crafted features. We evaluated our proposed approach on three publicly available RGB-D datasets. Experimental results show that our method achieves the best performance under all the cases, which demonstrates the effectiveness of our method.	34101838
144	bcaad51adc1666f8652d387d6df7603e85a0786f	N-dimensional zonal algorithms. The future of block based motion estimation?	The popularity of zonal based algorithms for block based motion estimation has been increasing due to their superior performance in both terms of reduced complexity and superior quality versus other preexisting algorithms. In our previous work we mainly focused on generalizing the different parameters used in these algorithms and finding the possibly most efficient implementation. In this paper a further generalization of these algorithms is presented, where instead we mainly consider the way zones can be designed and what should be the ultimate goal of such an algorithm. As a result we present a framework of algorithms which can have applications not only in video coding, but also in other video signal processing areas, such as computer vision, video analysis, salient stills etc. We do so by initially considering the dimensionality of video data and how it can be most efficiently analyzed and exploited in the context of zonal algorithms. A formulization of these algorithms is then presented, according to which different implementations for different applications can be selected. Simulation results, for the simple 3-D case using the predictive diamond search (PDS) algorithm, a low complexity zonal algorithm, demonstrate the efficacy of the proposed techniques while still having low complexity. Higher order implementations using more dimensions and more efficient zonal algorithms can also be considered.	14889109
145	1182782d2e61aab9c715884079fdc906af52ac50	Advances in Neural Information Processing Systems 25 (NIPS 2012)		65103251
