	doc_id	corpus_id	title	abstract	index	retweets	count	mentions
101	1908.10402	201651902	A Near-Optimal Change-Detection Based Algorithm for Piecewise-Stationary Combinatorial Semi-Bandits	We investigate the piecewise-stationary combinatorial semi-bandit problem. Compared to the original combinatorial semi-bandit problem, our setting assumes the reward distributions of base arms may change in a piecewise-stationary manner at unknown time steps. We propose an algorithm, GLR-CUCB, which incorporates an efficient combinatorial semi-bandit algorithm, CUCB, with an almost parameter-free change-point detector, the Generalized Likelihood Ratio Test (GLRT). Our analysis shows that the regret of GLR-CUCB is upper bounded by O(√NKT log T), where N is the number of piecewise-stationary segments, K is the number of base arms, and T is the number of time steps. As a complement, we also derive a nearly matching regret lower bound on the order of Ω(√NKT), for both piecewise-stationary multi-armed bandits and combinatorial semi-bandits, using information-theoretic techniques and judiciously constructed piecewise-stationary bandit instances. Our lower bound is tighter than the best available regret lower bound, which is Ω(√T). Numerical experiments on both synthetic and real-world datasets demonstrate the superiority of GLR-CUCB compared to other state-of-the-art algorithms.	133579	1.7647058963775635	5	6.764999866485596
102	1902.08283	67856312	Capuchin: Causal Database Repair for Algorithmic Fairness	Fairness is increasingly recognized as a critical component of machine learning systems. However, it is the underlying data on which these systems are trained that often reflect discrimination, suggesting a database repair problem. Existing treatments of fairness rely on statistical correlations that can be fooled by statistical anomalies, such as Simpson's paradox. Proposals for causality-based definitions of fairness can correctly model some of these situations, but they require specification of the underlying causal models. In this paper, we formalize the situation as a database repair problem, proving sufficient conditions for fair classifiers in terms of admissible variables as opposed to a complete causal model. We show that these conditions correctly capture subtle fairness violations. We then use these conditions as the basis for database repair algorithms that provide provable fairness guarantees about classifiers trained on their training labels. We evaluate our algorithms on real data, demonstrating improvement over the state of the art on multiple fairness metrics proposed in the literature while retaining high utility.	113561	0.0	5	5.0
103	1908.03592	199543803	The Reliability of the Low-latency Estimation of Binary Neutron Star Chirp Mass	The LIGO and Virgo Collaborations currently conduct searches for gravitational waves from compact binary coalescences in real time. For promising candidate events, a sky map and distance estimation are released in low latency to facilitate their electromagnetic follow-up. Currently, no information is released about the masses of the compact objects. Recently, Margalit & Metzger suggested that knowledge of the chirp mass of the detected binary neutron stars could be useful to prioritize the electromagnetic follow-up effort, and urged the LIGO-Virgo collaboration to release chirp mass information in low latency. One might worry that low-latency searches for compact binaries make simplifying assumptions that could introduce biases in the mass parameters: neutron stars are treated as point particles with dimensionless spins below 0.05 perfectly aligned with the orbital angular momentum. Furthermore, the template bank used to search for them has a finite resolution. In this paper we show that none of these limitations can introduce chirp mass biases larger than ∼10−3 M⊙. Even the total mass is usually accurately estimated, with biases smaller than 6%. The mass ratio and effective inspiral spins, on the other hand, can suffer from more severe biases.	130469	5.882352828979492	2	7.881999969482422
104	1907.06981	196831562	Astro2020 APC White Paper: Elevating the Role of Software as a Product of the Research Enterprise	Software is a critical part of modern research, and yet there are insufficient mechanisms in the scholarly ecosystem to acknowledge, cite, and measure the impact of research software. The majority of academic fields rely on a one-dimensional credit model whereby academic articles (and their associated citations) are the dominant factor in the success of a researcher's career. In the petabyte era of astronomical science, citing software and measuring its impact enables academia to retain and reward researchers that make significant software contributions. These highly skilled researchers must be retained to maximize the scientific return from petabyte-scale datasets. Evolving beyond the one-dimensional credit model requires overcoming several key challenges, including the current scholarly ecosystem and scientific culture issues. This white paper will present these challenges and suggest practical solutions for elevating the role of software as a product of the research enterprise.	125924	10.0	1	11.0
105	1412.3408	119213480	High School Students' Understandings and Representations of the Electric Field	This study investigates the representations and understandings of electric fields expressed by Chinese high school students 15 to 16 years old who have not received high school level physics instruction. The physics education research literature has reported students conceptions of electric fields post-instruction as indicated by students performance on textbook-style questions. It has, however, inadequately captured student ideas expressed in other situations yet informative to educational research. In this study, we explore students ideas of electric fields pre-instruction as shown by students representations produced in open-ended activities. 92 participant students completed a worksheet that involved drawing comic strips about electric charges as characters of a cartoon series. Three students who had spontaneously produced arrow diagrams were interviewed individually after class. We identified nine ideas related to electric fields that these three students spontaneously leveraged in the comic strip activity. In this paper, we describe in detail each idea and its situated context. As most research in the literature has understood students as having relatively fixed conceptions and mostly identified divergences in those conceptions from canonical targets, this study shows students reasoning to be more variable in particular moments, and that variability includes common sense resources that can be productive for learning about electric fields.	85628	0.5882353186607361	3	3.5880000591278076
106	1309.2938	118569735	Exoplanet transit variability: bow shocks and winds around HD 189733b	By analogy with the solar system, it is believed that stellar winds will form bow shocks around exoplanets. For hot Jupiters the bow shock will not form directly between the planet and the star, causing an asymmetric distribution of mass around the exoplanet and hence an asymmetric transit. As the planet orbits thorough varying wind conditions, the strength and geometry of its bow shock will change, thus producing transits of varying shape. We model this process using magnetic maps of HD 189733 taken one year apart, coupled with a 3D stellar wind model, to determine the local stellar wind conditions throughout the orbital path of the planet. We predict the time-varying geometry and density of the bow shock that forms around the magnetosphere of the planet and simulate transit light curves. Depending on the nature of the stellar magnetic field, and hence its wind, we find that both the transit duration and ingress time can vary when compared to optical light curves. We conclude that consecutive near-UV transit light curves may vary significantly and can therefore provide an insight into the structure and evolution of the stellar wind.	50439	0.5882353186607361	3	3.5880000591278076
107	1606.07356	12304778	Analyzing the Behavior of Visual Question Answering Models	"Recently, a number of deep-learning based models have been proposed for the task of Visual Question Answering (VQA). The performance of most models is clustered around 60-70%. In this paper we propose systematic methods to analyze the behavior of these models as a first step towards recognizing their strengths and weaknesses, and identifying the most fruitful directions for progress. We analyze two models, one each from two major classes of VQA models -- with-attention and without-attention and show the similarities and differences in the behavior of these models. We also analyze the winning entry of the VQA Challenge 2016. 
Our behavior analysis reveals that despite recent progress, today's VQA models are ""myopic"" (tend to fail on sufficiently novel instances), often ""jump to conclusions"" (converge on a predicted answer after 'listening' to just half the question), and are ""stubborn"" (do not change their answers across images)."	92369	0.0	3	3.0
108	1812.08356	119355521	Dark Matter Distribution of Four Low-z Clusters of Galaxies	We present here the weak gravitational lensing detection of four nearby galaxy clusters in the southern sky: A2029, A85, A1606, and A2457. The weak lensing detections of A1606 and A2457 are the first in the literature. This work capitalizes on the wide field of view of the Dark Energy Camera at the Cerro Tololo Inter-American Observatory, which we use to obtain deep, multiwavelength imaging of all targets. We publish maps of the clusters’ projected mass distributions and obtain the M200 of their clusters through Navarro–Frenk–White profile fits to the 2D tangential ellipticity signal.	104830	1.1764706373214722	1	2.1760001182556152
109	1901.01318	86845563	Generalized Kasha's Scheme for Classifying Two-Dimensional Excitonic Molecular Aggregates: Temperature Dependent Absorption Peak Frequency Shift	Author(s): Chuang, Chern; Bennett, Doran IG; Caram, Justin R; Aspuru-Guzik, Alan; Bawendi, Moungi G; Cao, Jianshu | Abstract: We propose a generalized theoretical framework for classifying two-dimensional (2D) excitonic molecular aggregates based on an analysis of temperature dependent spectra. In addition to the monomer-aggregate absorption peak shift, which defines the conventional J- and H-aggregates, we incorporate the peak shift associated with increasing temperature as a measure to characterize the exciton band structure. First we show that there is a one-to-one correspondence between the monomer-aggregate and the T-dependent peak shifts for Kasha's well-established model of 1D aggregates, where J-aggregates exhibit further redshift upon increasing temperature and H-aggregates exhibit further blueshift. On the contrary, 2D aggregate structures are capable of supporting the two other combinations: blueshifting J-aggregates and redshifting H-aggregates, owing to their more complex exciton band structures. Secondly, using spectral lineshape theory, the T-dependent shift is associated with the relative abundance of states on each side of the bright state. We further establish that the density of states can be connected to the microscopic packing condition leading to these four classes of aggregates by separately considering the short and long-range contribution to the excitonic couplings. In particular the T-dependent shift is shown to be an unambiguous signature for the sign of net short-range couplings: Aggregates with net negative (positive) short-range couplings redshift (blueshift) with increasing temperature. Lastly, comparison with experiments shows that our theory can be utilized to quantitatively account for the observed but previously unexplained T-dependent absorption lineshapes. Thus, our work provides a firm ground for elucidating the structure-function relationships for molecular aggregates and is fully compatible with existing experimental and theoretical structure characterization tools.	107059	0.5882353186607361	2	2.5880000591278076
110	1901.11186	59523658	On Intra-Class Variance for Deep Learning of Classifiers	Abstract A novel technique for deep learning of image classifiers is presented. The learned CNN models higher offer better separation of deep features (also known as embedded vectors) measured by Euclidean proximity and also no deterioration of the classification results by class membership probability. The latter feature can be used for enhancing image classifiers having the classes at the model’s exploiting stage different from from classes during the training stage. While the Shannon information of SoftMax probability for target class is extended for mini-batch by the intra-class variance, the trained network itself is extended by the Hadamard layer with the parameters representing the class centers. Contrary to the existing solutions, this extra neural layer enables interfacing of the training algorithm to the standard stochastic gradient optimizers, e.g. AdaM algorithm. Moreover, this approach makes the computed centroids immediately adapting to the updating embedded vectors and finally getting the comparable accuracy in less epochs.	111269	3.529411792755127	3	6.5289998054504395
111	1901.03712	119483913	Compact Galaxies at intermediate redshifts quench faster than normal-sized Galaxies	Massive quiescent compact galaxies have been discovered at high redshifts, associated with rapid compaction and cessation of star formation (SF). In this work we set out to quantify the time-scales in which SF is quenched in compact galaxies at intermediate redshifts. For this, we select a sample of green valley galaxies within the COSMOS field in the midst of quenching their SF at $0.5<z<1.0$ that exhibit varying degrees of compactness. Based on the H$\delta$ absorption line and the 4000 \AA \ break of coadded zCOSMOS spectra for sub-samples of normal-sized and compact galaxies we determine quenching time-scales as a function of compactness. We find that the SF quenching time-scales in green valley compact galaxies are much shorter than in normal-sized ones. In an effort to understand this trend, we use the Illustris simulation to trace the evolution of the SF history, the growth rate of the central super massive black hole (SMBH) {\bf and the AGN-feedback in compact and normal-sized galaxies. We find that the key difference between their SF quenching time-scales is linked to the mode of the AGN-feedback. In the compact galaxies predominates the kinematic-mode, which is highly efficient at quenching the SF by depleting the internal gas. On the normal-sized galaxies, the prevailing thermal-mode injects energy in the circumgalactic gas, impeding the cold gas supply and quenching the SF via the slower strangulation mechanism.} These results are consistent with the violent disk instability and gas-rich mergers scenarios, followed by strong AGN and stellar feedback. Although this kind of event is most expected to occur at $z=2-3$, we find evidences that the formation of compact quiescent galaxies can occur at $z<1$.	108146	0.5882353186607361	2	2.5880000591278076
112	1812.08789	197935291	Steerable ePCA: Rotationally Invariant Exponential Family PCA	"In photon-limited imaging, the pixel intensities are affected by photon count noise. Many applications require an accurate estimation of the covariance of the underlying 2-D clean images. For example, in X-ray free electron laser (XFEL) single molecule imaging, the covariance matrix of 2-D diffraction images is used to reconstruct the 3-D molecular structure. Accurate estimation of the covariance from low-photon-count images must take into account that pixel intensities are Poisson distributed, hence the classical sample covariance estimator is highly biased. Moreover, in single molecule imaging, including in-plane rotated copies of all images could further improve the accuracy of covariance estimation. In this paper we introduce an efficient and accurate algorithm for covariance matrix estimation of count noise 2-D images, including their uniform planar rotations and possibly reflections. Our procedure, <italic>steerable</italic> <inline-formula> <tex-math notation=""LaTeX"">$e$ </tex-math></inline-formula> <italic>PCA</italic>, combines in a novel way two recently introduced innovations. The first is a methodology for principal component analysis (PCA) for Poisson distributions, and more generally, exponential family distributions, called <inline-formula> <tex-math notation=""LaTeX"">$e$ </tex-math></inline-formula>PCA. The second is steerable PCA, a fast and accurate procedure for including all planar rotations when performing PCA. The resulting principal components are invariant to the rotation and reflection of the input images. We demonstrate the efficiency and accuracy of steerable <inline-formula> <tex-math notation=""LaTeX"">$e$ </tex-math></inline-formula>PCA in numerical experiments involving simulated XFEL datasets and rotated face images from Yale Face Database B."	105110	1.1764706373214722	4	5.176000118255615
113	1901.00943	57572899	Self-supervised Learning of Image Embedding for Continuous Control	Operating directly from raw high dimensional sensory inputs like images is still a challenge for robotic control. Recently, Reinforcement Learning methods have been proposed to solve specific tasks end-to-end, from pixels to torques. However, these approaches assume the access to a specified reward which may require specialized instrumentation of the environment. Furthermore, the obtained policy and representations tend to be task specific and may not transfer well. In this work we investigate completely self-supervised learning of a general image embedding and control primitives, based on finding the shortest time to reach any state. We also introduce a new structure for the state-action value function that builds a connection between model-free and model-based methods, and improves the performance of the learning algorithm. We experimentally demonstrate these findings in three simulated robotic tasks.	106878	1.7647058963775635	5	6.764999866485596
114	1909.02392	202122345	Rewarding Coreference Resolvers for Being Consistent with World Knowledge	Unresolved coreference is a bottleneck for relation extraction, and high-quality coreference resolvers may produce an output that makes it a lot easier to extract knowledge triples. We show how to improve coreference resolvers by forwarding their input to a relation extraction system and reward the resolvers for producing triples that are found in knowledge bases. Since relation extraction systems can rely on different forms of supervision and be biased in different ways, we obtain the best performance, improving over the state of the art, using multi-task reinforcement learning.	135328	2.3529412746429443	1	3.3529999256134033
115	1401.4540	18747204	From mobile phone data to the spatial structure of cities		59776	0.5882353186607361	3	3.5880000591278076
116	1410.7172	7989893	Heteroscedastic Treed Bayesian Optimisation	Optimising black-box functions is important in many disciplines, such as tuning machine learning models, robotics, finance and mining exploration. Bayesian optimisation is a state-of-the-art technique for the global optimisation of black-box functions which are expensive to evaluate. At the core of this approach is a Gaussian process prior that captures our belief about the distribution over functions. However, in many cases a single Gaussian process is not flexible enough to capture non-stationarity in the objective function. Consequently, heteroscedasticity negatively affects performance of traditional Bayesian methods. In this paper, we propose a novel prior model with hierarchical parameter learning that tackles the problem of non-stationarity in Bayesian optimisation. Our results demonstrate substantial improvements in a wide range of applications, including automatic machine learning and mining exploration.	81941	0.0	3	3.0
117	1907.03672	195833038	In Search of Stable Geometric Structures	We will look for stable structures in four situations and discuss what is known and unknown.	124459	1.1764706373214722	1	2.1760001182556152
118	1908.09844	201646577	Machine-assisted Semi-Simulation Model (MSSM): Estimating Galactic Baryonic Properties from Their Dark Matter Using A Machine Trained on Hydrodynamic Simulations	"
 We present a pipeline to estimate baryonic properties of a galaxy inside a dark matter (DM) halo in DM-only simulations using a machine trained on high-resolution hydrodynamic simulations. As an example, we use the IllustrisTNG hydrodynamic simulation of a (75  h−1Mpc)3 volume to train our machine to predict e.g., stellar mass and star formation rate in a galaxy-sized halo based purely on its DM content. An extremely randomized tree (ERT) algorithm is used together with multiple novel improvements we introduce here such as a refined error function in machine training and two-stage learning. Aided by these improvements, our model demonstrates a significantly increased accuracy in predicting baryonic properties compared to prior attempts — in other words, the machine better mimics IllustrisTNG’s galaxy-halo correlation. By applying our machine to the MultiDark-Planck DM-only simulation of a large (1  h−1Gpc)3 volume, we then validate the pipeline that rapidly generates a galaxy catalogue from a DM halo catalogue using the correlations the machine found in IllustrisTNG. We also compare our galaxy catalogue with the ones produced by popular semi-analytic models (SAMs). Our so-called machine-assisted semi-simulation model (MSSM) is shown to be largely compatible with SAMs, and may become a promising method to transplant the baryon physics of galaxy-scale hydrodynamic calculations onto a larger-volume DM-only run. We discuss the benefits that machine-based approaches like this entail, as well as suggestions to raise the scientific potential of such approaches."	133344	0.5882353186607361	2	2.5880000591278076
119	1805.05838	21677034	Understanding and Controlling User Linkability in Decentralized Learning	"Machine Learning techniques are widely used by online services (e.g. Google, Apple) in order to analyze and make predictions on user data. As many of the provided services are user-centric (e.g. personal photo collections, speech recognition, personal assistance), user data generated on personal devices is key to provide the service. In order to protect the data and the privacy of the user, federated learning techniques have been proposed where the data never leaves the user's device and ""only"" model updates are communicated back to the server. In our work, we propose a new threat model that is not concerned with learning about the content - but rather is concerned with the linkability of users during such decentralized learning scenarios. 
We show that model updates are characteristic for users and therefore lend themselves to linkability attacks. We show identification and matching of users across devices in closed and open world scenarios. In our experiments, we find our attacks to be highly effective, achieving 20x-175x chance-level performance. 
In order to mitigate the risks of linkability attacks, we study various strategies. As adding random noise does not offer convincing operation points, we propose strategies based on using calibrated domain-specific data; we find these strategies offers substantial protection against linkability threats with little effect to utility."	98123	0.0	4	4.0
120	1906.01705	199543410	Topological currents in the bulk in the absence of gapless states	We provide evidence that, alongside symmetry protected edge states, two-dimensional topological phases also support bulk currents. These currents are activated by local potential gradients in the bulk, while all parts of the system are adiabatically connected to the same phase. To understand their origin one can view the bulk of a homogeneous topological insulator as a perfectly entangled state of pairs of edge-like currents, adding up to a zero net flow. Potential gradients strain those states, progressively disentangling the hidden currents through a transfer of population. This produces a localised bulk current that is transverse to the strain, even when the potential is always below the energy gap, where one expects only edge currents to appear. Bulk currents are topologically protected and behave like edge currents under external influence, such as temperature or local disorder. The resilience and the tuning of bulk currents with local potentials makes them an appealing medium for technological applications.	118122	1.7647058963775635	1	2.765000104904175
121	1908.03468	199528335	On the accuracy of symplectic integrators for secularly evolving planetary systems	"
 Symplectic integrators have made it possible to study the long-term evolution of planetary systems with direct N-body simulations. In this paper we reassess the accuracy of such simulations by running a convergence test on 20 Myr integrations of the Solar System using various symplectic integrators. We find that the specific choice of metric for determining a simulation’s accuracy is important. Only looking at metrics related to integrals of motions such as the energy error can overestimate the accuracy of a method. As one specific example, we show that symplectic correctors do not improve the accuracy of secular frequencies compared to the standard Wisdom–Holman method without symplectic correctors, despite the fact that the energy error is three orders of magnitudes smaller. We present a framework to trace the origin of this apparent paradox to one term in the shadow Hamiltonian. Specifically, we find a term that leads to negligible contributions to the energy error but introduces non-oscillatory errors that result in artificial periastron precession. This term is the dominant error when determining secular frequencies of the system. We show that higher order symplectic methods such as the Wisdom–Holman method with a modified kernel or the SABAC family of integrators perform significantly better in secularly evolving systems because they remove this specific term."	130410	2.941176414489746	2	4.940999984741211
122	1907.11394	198953251	A comparative study of high-recall real-time semantic segmentation based on swift factorized network	Semantic Segmentation (SS) is the task to assign a semantic label to each pixel of the observed images, which is of crucial significance for autonomous vehicles, navigation assistance systems for the visually impaired, and augmented reality devices. However, there is still a long way for SS to be put into practice as there are two essential challenges that need to be addressed: efficiency and evaluation criterions for practical application. For specific application scenarios, different criterions need to be adopted. Recall rate is an important criterion for many tasks like autonomous vehicles. For autonomous vehicles, we need to focus on the detection of the traffic objects like cars, buses, and pedestrians, which should be detected with high recall rates. In other words, it is preferable to detect it wrongly than miss it, because the other traffic objects will be dangerous if the algorithm miss them and segment them as safe roadways. In this paper, our main goal is to explore possible methods to attain high recall rate. Firstly, we propose a real-time SS network named Swift Factorized Network (SFN). The proposed network is adapted from SwiftNet, whose structure is a typical U-shape structure with lateral connections. Inspired by ERFNet and Global Convolution Networks (GCNet), we propose two different blocks to enlarge valid receptive field. They do not take up too much calculation resources, but significantly enhance the performance compared with the baseline network. Secondly, we explore three ways to achieve higher recall rate, i.e loss function, classifier and decision rules. We perform a comprehensive set of experiments on state-of-the-art datasets including CamVid and Cityscapes. We demonstrate that our SS convolutional neural networks reach excellent performance. Furthermore, we make a detailed analysis and comparison of the three proposed methods on the promotion of recall rate.	127922	0.0	3	3.0
123	1201.4371	119301038	Picogauss magnetic fields in voids from ultra-high energy cosmic rays	We argue that ultra-high energy cosmic rays emitted by galaxy clusters result in electric currents in filaments of the large-scale structure that are sufficient to generate magnetic fields in voids of the magnitude of ~1e-12 G and the coherence length of up to tens of Mpc. These fields satisfy both the lower and upper observational bounds on magnetic fields in voids without a need of any primordial component.	18192	0.0	3	3.0
124	1410.6791	3175113	Bayesian Manifold Learning: The Locally Linear Latent Variable Model (LL-LVM)	We introduce the Locally Linear Latent Variable Model (LL-LVM), a probabilistic model for non-linear manifold discovery that describes a joint distribution over observations, their manifold coordinates and locally linear maps conditioned on a set of neighbourhood relationships. The model allows straightforward variational optimisation of the posterior distribution on coordinates and locally linear maps from the latent space to the observation space given the data. Thus, the LL-LVM encapsulates the local-geometry preserving intuitions that underlie non-probabilistic methods such as locally linear embedding (LLE). Its probabilistic semantics make it easy to evaluate the quality of hypothesised neighbourhood relationships, select the intrinsic dimensionality of the manifold, construct out-of-sample extensions and to combine the manifold model with additional probabilistic models that capture the structure of coordinates within the manifold.	81843	0.5882353186607361	3	3.5880000591278076
125	1901.06783	58981386	Dynamic Curriculum Learning for Imbalanced Data Classification	Human attribute analysis is a challenging task in the field of computer vision. One of the significant difficulties is brought from largely imbalance-distributed data. Conventional techniques such as re-sampling and cost-sensitive learning require prior-knowledge to train the system. To address this problem, we propose a unified framework called Dynamic Curriculum Learning (DCL) to adaptively adjust the sampling strategy and loss weight in each batch, which results in better ability of generalization and discrimination. Inspired by curriculum learning, DCL consists of two-level curriculum schedulers: (1) sampling scheduler which manages the data distribution not only from imbalance to balance but also from easy to hard; (2) loss scheduler which controls the learning importance between classification and metric learning loss. With these two schedulers, we achieve state-of-the-art performance on the widely used face attribute dataset CelebA and pedestrian attribute dataset RAP.	109456	0.5882353186607361	2	2.5880000591278076
126	1909.10059	202719342	"On the Essential Spectrum of Schr\""odinger Operators on Graphs"	"This work studies geometrical characterizations of the essential spectrum $\sigma_{\text ess}$ of Schrodinger operators on graphs. Especially we focus on generalizing characterizations which are given in terms of the concept of right limits. Intuitively the set of right limits of a Schrodinger operator $H$ on $\ell^2(\mathbb{N})$ includes the limit operators which are obtained by a sequence of left-shifts (moving away to infinity) of $H$. One characterization, which is known for such operators is that $\sigma_{\text ess}(H)$ is equal to the union over the spectra of right limits of $H$. Additionally, the essential spectrum equals to the union over the sets of ""eigenvalues"" corresponding to bounded eigenfunctions of the right limits of $H$. The first characterization above (and its generalization to $\mathbb{Z}^n$) is essentially due to a work by Last-Simon from 2006. In this work we study the possibility of generalizing these characterizations of $\sigma_{ess}(H)$ to Schrodinger operators on graphs. The work is composed of the following chapters: 
Chapter 1. An overview, including the setting and the proposed generalization of the concept of right limits to general graphs. 
Chapter 2. On extending the original Last-Simon argument for the proof of the first characterization to graphs. We give both a partial positive result and an example of a graph on which this characterization fails. 
Chapter 3. A Focus on characterizing the essential spectrum on trees. 
Chapter 4. A study of the possible generalization of the second characterization to graphs, from which we also get the first characterization on a general family of graphs."	138771	3.529411792755127	1	4.5289998054504395
127	1901.11008	59523747	GAMer 2: A system for 3D mesh processing of cellular electron micrographs	Recent advances in electron microscopy have, for the first time, enabled imaging of single cells in 3D at a nanometer length scale resolution. An uncharted frontier for in silico biology is the ability to simulate cellular processes using these observed geometries. Enabling such simulations will require a system for going from electron micrographs to 3D volume meshes, which can then form the basis of computer simulations of such processes using numerical techniques such as the Finite Element Method (FEM). In this paper, we develop an end-to-end pipeline for this task by adapting and extending computer graphics mesh processing and smoothing algorithms. Our workflow makes use of our recently rewritten mesh processing software, GAMer 2, which implements several mesh conditioning algorithms and serves as a platform to connect different pipeline steps. We apply this pipeline to a series of electron micrographs of neuronal dendrite morphology explored at three different length scales and demonstrate that the resultant meshes are suitable for finite element simulations. Our pipeline, which consists of free and open-source community driven tools, is a step towards routine physical simulations of biological processes in realistic geometries. We posit that a new frontier at the intersection of computational technologies and single cell biology is now open. Innovations in algorithms to reconstruct and simulate cellular length scale phenomena based on emerging structural data will enable realistic physical models and advance discovery. Author summary 3D imaging of cellular components and associated reconstruction methods have made great strides in the past decade, opening windows into the complex intraceullar organization. These advances also mean that computational tools need to be developed to work with these images not just for purposes of visualization but also for biophysical simulations. Here, we describe a pipeline that takes images from electron microscopy as input and produces smooth surface and volume meshes as output. These meshes are suitable for building high-quality finite element simulations of cellular processes modeled by ordinary and partial differential equations, bringing us closer to realizing the goal of generating high-resolution simulations of such phenomena in realistic geometries. We demonstrate the utility of this pipeline by meshing 3D reconstructions of dendritic spines, calculating the curvatures of the different component membranes, and conducting finite-element simulations of reaction-diffusion equations using the generated meshes. The software tools employed in our pipeline are community driven, open source, and free. We believe that technologies such as those presented will enable a new frontier in biophysical simulations in realistic geometries.	111175	0.5882353186607361	2	2.5880000591278076
128	1402.7111	118448023	General relativistic laser interferometric observables of the GRACE-Follow-On mission	We develop a high-precision model for laser ranging interferometric (LRI) observables of the GRACE Follow-On (GRACE-FO) mission. For this, we study the propagation of an electromagnetic wave in the gravitational field in the vicinity of an extended body, in the post-Newtonian approximation of the general theory of relativity. We present a general relativistic model for the phase of a plane wave that accounts for contributions of all the multipoles of the gravitating body, its angular momentum, as well as the contribution of tidal fields produced by external sources. We develop a new approach to model a coherent signal transmission in the gravitational field of the solar system that relies on a relativistic treatment of the phase. We use this approach to describe high-precision interferometric measurements on GRACE-FO and formulate the key LRI observables, namely the phase and phase rate of a coherent laser link between the two spacecraft. We develop a relativistic model for the LRI-enabled range between the two GRACE-FO spacecraft, accurate to less than 1 nm, and a high-precision model for the corresponding range rate, accurate to better than 0.1 nm/s. We also formulate high-precision relativistic models for the double one-way range (DOWR) and DOWR-enabled range rate observables originally used on GRACE and now studied for interferometric measurements on GRACE-FO. Our formulation justifies the basic assumptions behind the design of the GRACE-FO mission and highlights the importance of achieving nearly circular and nearly identical orbits for the GRACE-FO spacecraft.	63000	0.5882353186607361	3	3.5880000591278076
129	1112.0740	1282874	Thermal pure quantum states at finite temperature.	An equilibrium state can be represented by a pure quantum state, which we call a thermal pure quantum (TPQ) state. We propose a new TPQ state and a simple method of obtaining it. A single realization of the TPQ state suffices for calculating all statistical-mechanical properties, including correlation functions and genuine thermodynamic variables, of a quantum system at finite temperature.	16857	3.529411792755127	1	4.5289998054504395
130	1901.00069	57373758	Recurrent Neural Networks for Time Series Forecasting	Time series forecasting is difficult. It is difficult even for recurrent neural networks with their inherent ability to learn sequentiality. This article presents a recurrent neural network based time series forecasting framework covering feature engineering, feature importances, point and interval predictions, and forecast evaluation. The description of the method is followed by an empirical study using both LSTM and GRU networks.	106326	1.1764706373214722	2	3.1760001182556152
131	1908.11102	201670135	Field-effect transistor based on surface negative refraction in Weyl nanowire	Weyl semimetals are characterized by their bulk Weyl points -- conical band touching points that carry a topological monopole charge -- and Fermi arc states that span between the Weyl points on the surface of the material. Recently, significant progress has been made towards understanding and measuring the physical properties of Weyl semimetals. Yet, potential applications remain relatively sparse. Here, we propose Weyl semimetal nanowires as field-effect transistors, dubbed WEYLFETs. Specifically, applying gradient gate voltage along the nanowire, an electrical field is generated that effectively tilts the open surfaces, thus, varying the relative orientation between Fermi arcs on different surfaces. As a result, perfect negative refraction between adjacent surfaces can occur and longitudinal conductance along the wire is suppressed. The WEYLFET offers a high on/off ratio with low power consumption. Adverse effects due to dispersive Fermi arcs and surface disorder are studied.	133919	4.117647171020508	1	5.118000030517578
132	1901.00723	57375763	Efficient Evolutionary Methods for Game Agent Optimisation: Model-Based is Best	This paper introduces a simple and fast variant of Planet Wars as a test-bed for statistical planning based Game AI agents, and for noisy hyper-parameter optimisation. Planet Wars is a real-time strategy game with simple rules but complex game-play. The variant introduced in this paper is designed for speed to enable efficient experimentation, and also for a fixed action space to enable practical inter-operability with General Video Game AI agents. If we treat the game as a win-loss game (which is standard), then this leads to challenging noisy optimisation problems both in tuning agents to play the game, and in tuning game parameters. Here we focus on the problem of tuning an agent, and report results using the recently developed N-Tuple Bandit Evolutionary Algorithm and a number of other optimisers, including Sequential Model-based Algorithm Configuration (SMAC). Results indicate that the N-Tuple Bandit Evolutionary offers competitive performance as well as insight into the effects of combinations of parameter choices.	106767	0.0	3	3.0
133	1909.09142	202712494	Using Quantifier Elimination to Enhance the Safety Assurance of Deep Neural Networks	Advances in the field of Machine Learning and Deep Neural Networks (DNNs) has enabled rapid development of sophisticated and autonomous systems. However, the inherent complexity to rigorously assure the safe operation of such systems hinders their real-world adoption in safety-critical domains such as aerospace and medical devices. Hence, there is a surge in interest to explore the use of advanced mathematical techniques such as formal methods to address this challenge. In fact, the initial results of such efforts are promising. Along these lines, we propose the use of quantifier elimination (QE) - a formal method technique, as a complimentary technique to the state-of-the-art static analysis and verification procedures. Using an airborne collision avoidance DNN as a case example, we illustrate the use of QE to formulate the precise range forward propagation through a network as well as analyze its robustness. We discuss the initial results of this ongoing work and explore the future possibilities of extending this approach and/or integrating it with other approaches to perform advanced safety assurance of DNNs.	138389	0.0	7	7.0
134	1408.5148	118389378	Quantum many-body systems out of equilibrium		77166	0.5882353186607361	3	3.5880000591278076
