	doc_id	corpus_id	title	abstract	authors	cited_by	references	year
88	a82707587d97be200aee2d53e1b70e101c7b7c06	117605.0	Effect of naloxone on maximal exercise performance and control of ventilation in COPD.	Elevated endorphin levels in patients with COPD may act to diminish the sensation of dyspnea. Exogenous opioids decrease exertional dyspnea and increase exercise capacity in COPD patients. The purpose of this study was to determine the effects of endogenous opioids on the exercise capacity and control of breathing in patients with COPD. We hypothesized that naloxone, an opioid antagonist, would block the endogenous endorphins and decrease the exercise capacity of our patients. Six patients (mean age, 58.8 +/- 3.2 years) with COPD (mean FEV1, 1.28 +/- 0.46 L) underwent identical incremental cycle ergometer tests to exhaustion (Emax) and assessment of their hypercapnic and hypoxic ventilatory responses and mouth occlusion pressure responses following the IV administration of naloxone (0.4 mg/kg) (N) or placebo (P) in a randomized, double-blind fashion. Perceived dyspnea (modified Borg scale), breathing patterns, and expired gas levels were compared at rest and at maximal workload (WL). There was no significant difference after N compared with after P in the WL or the duration of work. At Emax there were no significant differences after N compared with after P in ventilation, the level of dyspnea, P0.1, VO2, or VCO2. The ventilatory response to CO2 production during exercise (delta VE/delta VCO2) and the ventilatory and mouth occlusion pressure responses to hypoxia and hypercapnia did not differ significantly after N compared with after P. This study does not support the hypothesis that endogenous opioids play a significant role in dampening dyspnea and facilitating exercise in patients with COPD.	['40433734', '39980314', '9800126', '30340053', '14848774', '2889549']	[]	['fc1fb3842213d751b640c2791eb0cd6e8b7ae3bf', '535deb9493b1c03461d83bda83411db715db9d08', 'a934d575689fd8134c6f147dcc14597d465accb4', 'ef5a2214bdc007c8ed9e86348d91594587a480a2', '54d91a0f47b5a5f06f10bba667c019a9774ace9e', '186bfc9d55fa8301b70fb46ac0c78a49c7b2284c', 'fa4dad3f0ec4552323cf3f15ea25f9f95dad2364', 'd2b1f80c5268321933a0d18bdda5639345605556', 'ae063ab4efed4224d16f8483df514c2bb91258aa', '5aa9b10a7423fb35dc8f2be6e67ea057a83527a0']	1989
89	45d70adba75d059c202a31eb63adca3a7ca7a7c3	129542688.0	Northwest Africa 4898: A New High-Alumina Mare Basalt from the Moon	Greshake, Anthony J. Irving, Scott M. Kuehner, Randy L. Korotev, Marko Gellissen, and Herbert Palme, Museum für Naturkunde, Humboldt-Universität zu Berlin, 10115 Berlin, Germany (ansgar.greshake@rz.huberlin.de), Department of Earth and Space Sciences, University of Washington, Seattle, WA 98195, USA, Department of Earth and Planetary Sciences, Washington University, St. Louis, MO 63130, USA, Institut für Geologie und Mineralogie, Universität zu Köln, 50674 Köln, Germany.	['8338253', '145795540', '2617438', '8117254', '103545809', '91960233']	[]	[]	2008
90	ae63e8385a10edd7b9277b29ffde31d1081365af	14037257.0	Better Non-Local Games from Hidden Matching	We construct a non-locality game that can be won with certainty by a quantum strategy using logn shared EPR-pairs, while any classical strategy has winning probability at most 1 2 + O � log n p n � . This improves upon a recent result of Junge et al. in a number of ways.	['1747509', '33233654', '1863449']	[]	['c92d1dc6d02132d28d9163292ad3e1c2508c373e', 'a5a9e69883c12931793cabc852bb5c0353029c2d', '67a640ab1eb24f76ea25e57fa8908cac2cff6f38', 'b17a31ca0417429eb87febc9bd2c4b7ee2346abf', 'd091e4f674901b01db586d38c098925491ac4083', '256e4676a42926e8c183169eeaa26bce53b08308', '7b48b71ef3bedca17e70e86f3c24367110ff9884', 'c00211549ed9ee96407a9a1ccf7473419d3616b5', 'baeeb413bfc64f3f09b98ead97c0656d066d136a', '3cf047b359af08f40c2dcd5fd5ac14443a380aad']	2010
91	c458e9f01fc9e981763af17b21ff477b59b83ee2	36016202.0	Evaluation of a self-efficacy enhancement program to prevent pressure ulcers in patients with a spinal cord injury.	"AIM
This study developed a self-efficacy enhancement program and evaluated its effects on the self-care behaviors, self-care knowledge, and self-efficacy regarding pressure ulcer prevention in patients with a spinal cord injury.


METHODS
This was a multicenter randomized controlled trial. Six hospitals were invited to recruit patients with a spinal cord injury who were undergoing rehabilitation after receiving acute treatment. These hospitals were randomly allocated into experimental (three hospitals) or control (three hospitals) groups and 47 patients participated (24 in the experimental group and 23 in the control group). The experimental group was given an 8 week self-efficacy enhancement program for pressure ulcer prevention. The self-efficacy enhancement program consisted of small-group face-to-face intervention (education and skills training), education with computer animation, phone counseling, face-to-face counseling, and self-management records. The control group only received a pressure ulcer prevention information booklet. Self-care knowledge, self-efficacy, self-care behaviors, and pressure ulcer incidence were measured at baseline and after the 8 week self-efficacy enhancement program.


RESULTS
The experimental group showed a significantly greater improvement in self-care knowledge, self-efficacy, and self-care behaviors for pressure ulcer prevention than did the control group. One participant in the control group developed a pressure ulcer, while none of the participants in the experimental group developed a pressure ulcer; this difference was not statistically significant.


CONCLUSIONS
The self-efficacy enhancement program enabled patients with a spinal cord injury to engage in continued self-care behaviors and helped them to improve their knowledge and self-efficacy concerning pressure ulcer prevention."	['14834513', '1851595']	[]	['794cf19e45cf03f51c2b97a7feccb16fc9cdc161', '29f9dc92040442993103061d36c087e8a00fee5f', '38ebb37959b8930e2074641880f27b10760c5602', 'ba64d3560d3a8a9404d6ea148a6e1a013bf58160', '49c52c41b5d70d0d3945b9c0a2004b1e5430967b', '74b934abfd0f62bb75e93ff7979464d1daa33efa', 'cda38477b38195d153414d197ae86ec411b3e3ba', 'a57f2e0a3d0ca5a1b1b7d76c29c8ae458970e11d', 'a7c3e3fda30aec943f34c4862ce7e51bf5e5a453', '3c4f3f108624da336261742af21b7ff388258642']	2017
92	1ff03fd84e1e6c07f21bc2f4734315dcd7288fef	14353522.0	Recent Developments in the Skyrme Model	In this talk, we describe recent developments in the Skyrme model. Our main focus is on discussing various effects which need to be taken into account, when calculating the properties of light atomic nuclei in the Skyrme model. We argue that an important step is to understand “spinning Skyrmions” and discuss the theory of relative equilibria in this context.	['92879188', '46903114']	[]	['5f9d2e0fde6f7c98b41c39f56cf54eda00edeac8', 'c5b9c11214f3d86f3c37635ffff58ebb368059b1', '9d55570343a55ffc2ac5c2629357fa05845166d9', '7b519c430ca805869d3c2d4cae1e1b412a3bd0d5', '9ef0f18d6b0121b6ccfedf8847919bfea106ed47', '9d5b1687c7c02cd91868168fbc41808ec9358ce2', '4a51d26b97f25f0c3433a3ffaee5b2cac7911fc8', '9d95109dbdc2ba0c333b2bdb0d5337c1727a4dad', 'b738132575ccb13593fad2320870425c1be255d4', 'd5bc686da3e7ebf5eb6bb6984733d3aab9df43bd']	2009
93	dde484521ead6192619a95257817a13111eb1c3a		Hasana Sharp - Louis Althusser and the Traditions of French Marxism (review) - The Journal of Speculative Philosophy 20:4		['117789554']	[]	[]	2006
94	9219442b27899486045338b6732f0312e7985a24	11048035.0	Catechol-O-methyltransferase genotype and susceptibility to Parkinson's disease in Japan	We report −108Met/Val polymorphism of the COMT gene in Japanese patients with Parkinson's disease (PD). The allele frequency for −108Val was higher in PD patients compared with controls, although the differences did not reach the statistical significance. However, the frequency of -108Val homozygotes was significantly higher in PD patients (56.8%) than in control subjects (44.2%), and heterozygotes of −108Met/Val were less in PD. COMT gene polymorphism may constitute a genetic risk factor for PD among Japanese.	['5862764', '34634797', '14568011', '1880595']	[]	['ec34c503ee221ea98fcf56b0f045a6aebc5bbef1', '143280d31da40ca85aa1da2aa0cdfa4cb0c50c0b', 'd4b7d8a38247e86f4ee5abde136e5cbc75051256', '61d5ed91d21d204e676788178b208d8002b74efb', 'd6854ea2980da35d136e99e53fa4b9f584d1f01a', 'a0f579deffdb19c033dc48646604291725417978', 'd89d73416931aa56f1bbe949aa65b82f7263acab', 'c6fb24d0939e99c37b522d7af58bf58ca8261193', '5988bac4f553adbfee53fc37a48e1534cad1e27f', 'e7873e6c71627ff0f9f2e9729c5a879a9b3d06bb']	2005
95	ef70f1a5ddab7a1a480e4c4b6b9ac758aff3fe44	1999160.0	Genetic variants in GCKR and PNPLA3 confer susceptibility to nonalcoholic fatty liver disease in obese individuals.	"BACKGROUND
A genome-wide association study identified variants in or near patatin-like phospholipase domain-containing-3 (PNPLA3), neurocan (NCAN), lysophospholipase-like 1 (LYPLAL1), glucokinase regulatory protein (GCKR), and protein phosphatase 1 regulatory subunit 3b (PPP1R3B) that were strongly associated with nonalcoholic fatty liver disease (NAFLD) in adults of European ancestry.


OBJECTIVE
We examined these genetic variants in obese children and tested whether their effects on NAFLD are significant in the Taiwanese Han Chinese population.


DESIGN
We genotyped PNPLA3 rs738409, NCAN rs2228603, LYPLAL1 rs12137855, GCKR rs780094, and PPP1R3B rs4240624 in 797 obese children aged 7-18 y. NAFLD was identified by liver ultrasonography. We analyzed the effect of these genetic variants on NAFLD.


RESULTS
NAFLD was identified in 24% of the recruited obese children. We found significant associations with NAFLD at variants in PNPLA3 and GCKR but not in NCAN, LYPLAL1, and PPP1R3B. Multiple logistic regression analysis showed that, after control for the effects of age- and sex-adjusted body mass index, waist-to-hip ratio, sex, and PNPLA3 rs738409 polymorphism, the variant GCKR rs780094 TT genotype independently increased the OR of NAFLD by 1.997 (95% CI: 1.196, 3.335; P = 0.008) compared with the CC genotype. Subjects with the variant GCKR rs780094 TT genotype had a higher mean serum alanine aminotransferase concentration than did those with the CC genotype (30.8 ± 34.7 compared with 22.2 ± 18.6 IU/L; P = 0.01).


CONCLUSIONS
By studying the genetic variants of obese Taiwanese children, we confirmed that the genetic variants in GCKR rs780094 and PNPLA3 rs738409, but not in NCAN rs2228603, LYPLAL1 rs12137855, and PPP1R3B rs4240624, are associated with an increased risk of NAFLD. GCKR and PNPLA3 variants are the common genetic factors that may confer susceptibility to NAFLD in obese individuals across multiple ethnic groups."	['1741251', '27697249', '1969898', '2256928']	[]	['d1e05b83960ee307edeb1e8cc261b8fcdf84bc6a', 'f6c1b04326b06c27ddcc12cfb87f0e6c90f7aa4a', '5acbc00595d8fa84be1f25fdb58e2d7d76fc8bf0', '43781b850f0b718afe13e1cd5ebd5ab5b61ea086', '946b41f3b8825292bc3eaa37f79a5494e22ba1dc', '239b7f715abe116b7affa5898a9c20a66624b7db', '450a4b647e8bcc9b4ba55276152784777588c7d3', '1fe12e87a248c8cfe3478110345ac9d95503ff28', '7277cd189432336f10df5662972a45b538f388a5', '39f0cfa03d08887a7467044c3e9493f60c245f51']	2014
96	043725e85695d9f339580b2142bac57025fb1224	144440144.0	Murderous Angels, A Critique		['118234965']	[]	[]	1969
97	3ac374325e1dd52424f5c136831a357d72d5cb0c	4064299.0	Desmoglein-2-Integrin Beta-8 Interaction Regulates Actin Assembly in Endothelial Cells: Deregulation in Systemic Sclerosis	"BACKGROUND
The inability of endothelial cells of patients affected by the diffuse form of Systemic sclerosis (SSc) to perform angiogenesis is a marker of the disease. We previously demonstrated that desmoglein-2 reduction is a major difference between (SSc)-microvascular endothelial cells (MVECs) and normal (N)-MVECs. Here we investigated the role of desmoglein-2 in human N-MVECs and SSc-MVECs angiogenesis.


METHODOLOGY/PRINCIPAL FINDINGS
Angiogenesis was studied by Matrigel invasion, capillary morphogenesis in vitro and Matrigel plug assay in vivo. Gene profiling was studied by Affymetrix technology and signal transduction by Western blotting. Colocalization was validated by immunoprecipitation and confocal microscopy. SiRNAs were used to validate the roles of specific molecules. We observed that desmoglein-2 co-localizes with integrin-beta8 in N-MVECs. This complex is required to signal through Rac, FAK, SMAD1/5 and MAP-kinases, promoting an angiogenic program. Inhibition of desmoglein-2 by DSG2-siRNA impaired actin stress fibres formation, capillary morphogenesis in vitro and angiogenesis in vivo. Transcriptome profiling after DSG2 inhibition revealed alterations of several genes involved in actin organization. siRNA inhibition of integrin-beta8 and RAC2 also resulted into capillary morphogenesis impairment in N-MVECs, due to reduced expression of the same actin-assembly genes that were down-regulated by DSG2 silencing. SSc-MVECs showed down-regulation of the same genes in DSG2-siRNA treated N-MVECs, suggesting that impairment of desmoglein-2/integrin-beta8 complex contributes to angiogenesis derangement in SSc. Transfection of DSG2 in SSc-MVEC partially restored their angiogenic properties in vitro.


CONCLUSIONS/SIGNIFICANCE
We have shown that impairment of actin assembly as a result of desmoglein-2/integrin-beta8 complex formation is a major factor contributing to angiogenesis deregulation in Systemic sclerosis."	['3327934', '5895442', '50531521', '5635334', '2538115', '6451190', '5834827', '5587213', '3282967', '6321460', '5891630', '6193642', '2607157', '3525020']	[]	['5eb928d20c3ad3cb2b061c4420c0a6e8adb3579f', 'ca7c7ab5fbae2b3d9b4e02bee799a08324029433', '2f12985090da9dcbfe705d13404283dbfe4d6140', '1f18f4a28c390cfb77b2b9d732c05af79027ba5c', 'bd0bf3c45098027f4eafa68634cb0b0642a67597', '05949fb8b16ab5cc99fa16c8ce089d60b4a3359b', 'afac0bd9cd84edeed2907c3b16c4906e4bc90919', '51509c3190bce1f5df888d121bb5ccce53e82872', '7aebaac12c39c8a71163abd54cf197545943999a', '2ab9ae2200825ebbc52ab6def8700fee3e61cfee']	2013
98	dae85617f95c01dea6b7374a3937b2df736f006c	34549412.0	Effects of polydextrose supplementation on different faecal parameters in healthy volunteers.	The beneficial effects of prebiotics on bowel health were thoroughly investigated. The aim of the study was to show prebiotic effects of polydextrose (PDX). A placebo-controlled, randomized intervention study with PDX supplementation (8 g/day) was conducted in 45 healthy subjects. The effects of PDX on stool weight, orofaecal transit time, consistency of stool (Bristol stool form scale), short-chain fatty acid production, pH value, neutral sterol and bile acid excretion and faecal microbiota were evaluated. It was found that supplementation of PDX shortened the orofaecal transit time significantly. Furthermore, ingestion of PDX resulted in a decreased pH value and in significant changes in bile acid and neutral sterol excretion. PDX had no effects on stool weight, concentrations of the main short-chain fatty acids (acetate, propionate) and faecal contents of lactic acid bacteria and bifidobacteria. In conclusion, PDX is able to shorten the orofaecal transit time and to improve stool consistency in subjects suffering from constipation. [corrected]	['36075518', '11565231', '50482040', '33823831', '4684277']	[]	['9b5be9d54b15c3c9dcf74948d36d8c3f5a456ead', 'bc9441859c2442fc2fcf242e6381a5d92c7b436d', 'ef7557aae1b54b0ce28a0b9e821be93cc16b0eee', 'c6986fe41fadacdc0e5531ee0eb507979e7bfe2c', 'e1920c5ceeb49293c6fe9f262f0de0fba85fbba6', '7324fe000d3bab2b1457255fb66fc096fafa7d88', '6956d2ffb572057cc85b2895582de66d5e8a65a4', '97036af41fcade339dd8ed072e59a8773a359d7e', '5476ff50f125ae2587dfe817b4e76c1d9aaa6b98', '05f553529b6f9c1bf9555812f28bd526cbcc3525']	2009
99	046b68a9ccfab46a537c7156f261140e3bb9d72d	15333660.0	Study protocol: a randomised placebo-controlled clinical trial to study the effect of vitamin D supplementation on glycaemic control in type 2 Diabetes Mellitus SUNNY trial	"BACKGROUND
Besides the classical role of vitamin D on calcium and bone homeostasis, vitamin D deficiency has recently been identified as a contributing factor in the onset of insulin resistance in type 2 diabetes mellitus. However, it is uncertain whether vitamin D deficiency and poor glycaemic control are causally interrelated or that they constitute two independent features of type 2 diabetes mellitus. There are limited clinical trials carried out which measured the effect of vitamin D supplementation on glycaemic control.The objective of this study is to investigate the effect of vitamin D supplementation on glycaemic control and quality of life in patients with type 2 diabetes mellitus.


METHODS/DESIGN
In a randomised double-blind placebo-controlled trial conducted in five general practices in the Netherlands three hundred patients with type 2 diabetes mellitus treated with lifestyle advises or metformin or sulphonylurea-derivatives are randomised to receive either placebo or 50,000 IU Vitamin D3 at monthly intervals. The primary outcome measure is the change in glycated haemoglobin level between baseline and six months. Secondary outcome measures include blood pressure, anthropometric parameters, lipid profile, insulin resistance, quality of life, advanced glycation end products and safety profiles. Quality of life will be measured by The Short Form (SF-36) Health Survey questionnaire. Advanced glycation end products are measured by an AGE-reader.


DISCUSSION
This trial will be the first study exploring the effect of vitamin D supplementation on both glycaemic control and quality of life in patients with type 2 diabetes mellitus. Our findings will contribute to the knowledge of the relationship between vitamin D status and insulin resistance in patients with type 2 diabetes mellitus.


TRIAL REGISTRATION
The Netherlands trial register: NTR3154."	['3996676', '51010250', '48116460', '49492539', '46316178', '1878202']	[]	[]	2014
100	a07ef7c8a9a237a5aa37bce668b550b3e75c97b7	145431591.0	Revel, riot, and rebellion : popular politics and culture in England 1603-1660	What have maypoles, charivari processions, and stoolball matches to do with the English Civil War? A great deal, argues David Underdown. Using three western counties as a case-study, he shows that the war was neither a dispute confined to the elite nor a class struggle of the 'middling sort' against a discredited aristocracy. It was in fact the result of profound disagreements among people of all social levels about the moral basis of their communities; commoners as well as ruler held strong opinions about order and governance. But these opinions varied from place to place, and through a pioneering synthesis of social history and popular culture, Underdown relates political diversity to cultural diversity, and shows that local difference in popular allegiance in the Civil War coincided with regional contrast in the traditional festive culture. The book is thus an important reinterpretation of both the English Revolution and the relationship between society, politics, and culture in the seventeenth century.	['65978354']	[]	[]	1987
101	81839d04bdee78651aba602dd34f99b0f23197b9	10951766.0	Approximate Inclusion-Exclusion	The Inclusion-Exclusion formula expresses the size of a union of a family of sets in terms of the sizes of intersections of all subfamilies. This paper considers approximating the size of the union when intersection sizes are known for only some of the subfamilies, or when these quantities are given to within some error, or both.	['1722243', '1689609']	[]	['7ca75f21f75768e16e2bd18e4427544719ed905e', 'fa091081648b1b7b24a4d66aca523c4ff9474392', 'f8931419b77f486883795802d186dffc5585ce0a']	1990
102	0289d68d7df33a7987e2ee0bc1ca7504bbbd2017	17289288.0	Two problems in Classical Mechanics	A problem about the present structure of dimensional analysis, and another one about the differences between solids and fluids are suggested. Both problems appear to have certain foundational aspects.	['2880595']	[]	['9fdfdcf7c3736bb09b314aec7c2b4f2a3b8357a3', '97646307766d0813b46f65a523037d864dbb9614', '82dd8be2887ff5d8c6c236c9b9dbb31066301434']	2004
103	b12b16213f49eb4dc9aba2c6eb71a1413e7f9e00	87666833.0	Nomenclature and Non-Mendelian (“Clonal”) Vertebrates		['6632176']	[]	[]	1990
104	7aac062baf68559ea08abcfd8126786bb31d7f32	8253438.0	Safety of immunotherapy in patients with rhinitis, asthma or atopic dermatitis using an ultra-rush buildup. A retrospective study.	"BACKGROUND
Allergen-specific immunotherapy is a proven, highly effective treatment for IgE-mediated diseases. However, ultra-rush immunotherapy is prescribed infrequently because of the perception that accelerated immunotherapy buildup leads to a higher rate of systemic reactions.


OBJECTIVE
To evaluate the frequency of adverse reactions in patients with IgE-mediated diseases receiving house dust mite (HDM) ultra-rush immunotherapy.


METHODS
A retrospective, observational study was conducted for patients with IgE-mediated diseases receiving allergen-specific immunotherapy. Subcutaneous immunotherapy with depigmented polymerized mites extract was administered in two refracted doses of 0.2 and 0.3 ml at first injection, and in single 0.5 ml doses in subsequent monthly injections. A 30 min observation time was required after each injection. Systemic reactions were graded using the World Allergy Organisation grading system.


RESULTS
575 patients were included. The age range was 1-83 years. Most patients had respiratory diseases (544) and 101 patients had atopic dermatitis. A total of 27 patients (4.6%) experienced 139 reactions (reactions/injections: 1.9%); 22 patients (3.8%) experienced 134 local reactions (local reactions/injections: 1.8%). Eight patients (1.3%) experienced eight systemic reactions (systemic reactions/injections: 0.1%). Five systemic reactions were grade 2 and three grade 1. Two systemic reactions were reported during buildup. There were no fatalities.


CONCLUSION
Taking into account the possible bias for the retrospective design of this study we observed that immunotherapy for patients with IgE-mediated diseases using a depigmented polymerized mites extract, with an ultra-rush buildup, has similar frequency of systemic reactions than that seen in slower buildup immunotherapy in other studies. Accelerated buildup could improve patients' adherence and reduce dropout rates."	['2001550', '50140190', '46670081', '26227708']	[]	['c420b4a67f9a59294a34d39c0aeb64bc56d70674', '4bf364fd210e132bcc4d06b858e00f9933ec8921', '8f3c1e3519ababd9969f202ebd1c67dd5c3c3c0a', 'd7f7782332c0e33b70e991206cb61f61a5a6d440', '1ce459040a96e15c5a3305f0fdd78d2ada2e2558', '1abeb4fc4e511dee8fe257bf1d8a7177c5832a06', '8be861eada0fc2088f2dff8de642c745845ca2c6', 'a2681b4f2e1c46f36e209307484bb2b0a03f82db', '1586f7c9ac927d8d899e283d411001a80fed66cd', '4261846cfaaa285d0cc25df8fde9c4e81af66603']	2014
105	56f76143ee0fc2929874c80c9db2d2975ae41a77	9748137.0	Complement C3a predicts outcome in cardiac resynchronization therapy of heart failure	The chronic inflammation plays an important role in heart failure and complement components might be useful markers of the prognosis. We set out to evaluate their predictive value in the clinical outcomes of patients with cardiac resynchronization therapy (CRT). We determined the complement levels C3, C3a, sC5b-9 and also the N-terminus of the prohormone brain natriuretic peptide (NT-proBNP) of 126 heart failure patients in a prospective, single-center observational study before and 6 months after CRT implantation. CRT reduced the C3a [212.5 (148.2–283.6) vs. 153 (119.8–218.3) ng/mL, p < 0.0001] and the sC5b-9 levels [296.9 (234.2–358.8) vs. 255.1 (210.1–319.0) ng/mL, p = 0.0006], but not the total C3 levels [1.43 (1.26–1.61) vs. 1.38 (1.23–1.57) g/L, p = 0.57]. C3a predicted the 5-year mortality of the patients [C3a > 165 ng/mL hazard ratio = 4.21 (1.65–10.72), p = 0.003] independent of the NT-proBNP and other factors. After reclassification, we observed a significant net reclassification improvement [NRI = 0.71 (0.43–0.98), p < 0.0001] and integrated discrimination improvement [IDI = 0.08 (0.03–0.12), p = 0.0002]. In patients with CRT, elevated C3a levels increase the risk of mortality independent of the NT-proBNP levels or other factors. CRT exerts anti-inflammatory effect by reducing the complement activation.	['4625941', '28116492', '50159499', '4127605', '47924721', '5638501', '24588462', '5403586', '41217593', '6725507', '50422063', '6279017', '5950871', '4908912']	[]	[]	2016
106	d36f11c827ec2e92e5fc07cca7e72736ffa2cf39	13042203.0	Extensive air showers with TeV scale quantum gravity	One of the possible consequences of the existence of extra degrees of freedom beyond the electroweak scale is the increase of neutrino-nucleon cross sections ({sigma}{sub {nu}N}) beyond standard model predictions. At ultrahigh energies this may allow the existence of neutrino-initiated extensive air showers. In this paper, we examine the most relevant observables of such showers. Our analysis indicates that the future Pierre Auger Observatory could be potentially powerful in probing models with large compact dimensions.	['6829196', '5023117', '11949020', '48894378', '49783932', '41225108']	[]	[]	2001
107	bc7e9883f2a91775553ef881904f25c42961333f	25610014.0	Impact of initiating carvedilol before angiotensin-converting enzyme inhibitor therapy on cardiac function in newly diagnosed heart failure.	"OBJECTIVES
The purpose of this research was to evaluate the therapeutic value of initiating a beta-blocker before an angiotensin-converting enzyme inhibitor (ACEI) in the treatment of heart failure.


BACKGROUND
Although ACEI and carvedilol produce benefits in heart failure, whether the order of initiation of therapy determines the impact on left ventricular (LV) function and New York Heart Association functional class (NYHA FC) has not been determined.


METHODS
A single-center, prospective, randomized, open-label study was performed. We evaluated whether initiation of therapy with carvedilol either before (n = 38) or after (n = 40) perindopril therapy in newly diagnosed patients in NYHA FC II to III heart failure with idiopathic dilated cardiomyopathy, with the addition of the alternative agent after six months, determined subsequent changes in NYHA FC and LV function (echocardiography and radionuclide ventriculography). Study drugs were titrated to maximum tolerable doses.


RESULTS
There were no differences in baseline characteristics between the study groups. After 12 months 11 patients died (6 in the group where the ACEI was initiated). At 12 months the group receiving carvedilol as initial therapy achieved a higher tolerable dose of carvedilol (43 +/- 17 mg vs. 33 +/- 18 mg, p = 0.03); a lower dose of furosemide (p < 0.05); and better improvements in symptoms (NYHA FC, p < 0.002), LV ejection fraction (radionuclide: 15 +/- 16% vs. 6 +/- 13%, p < 0.05; echocardiographic, p < 0.01), and plasma N-terminal pro-brain natriuretic peptide concentrations (p < 0.02).


CONCLUSIONS
As opposed to the conventional sequence of drug use in the treatment of heart failure, initiation of therapy with carvedilol before an ACEI results in higher tolerable doses of carvedilol and better improvements in FC and LV function."	['35083589', '1684446', '16289113', '13100705', '10007483', '5844836', '6368658', '6069120', '6352379']	[]	['e9daedbfe1079a0ed6ff2243eeaf719e12434176', 'd2ba8baa31dfb870c59fb79e0c2041c64f4f8114', 'a682303cfde505987a18376d9d610806b0a191bb', 'b20d9725525adfd7d2424c5330778c02cc113399', '526b962fc21f65da4cd2711c143b859b77731217', '3857d22004de716f11f9a8f6fee66eb9ec103bd6', '6183916395d70a78775c5213256cdcd0b9c2d5c5', '3f741c6ed198b9d4afc5a72fd61717e23d8cd0c9', '4a4f29c3275f824bc233a44544acdc8870d1083c', '2be206cfcb724ea659e0d6cbfb4aaeff25bc7227']	2004
108	ec2ca34e0a03382eeb6b06fb0e896ffdd22f727f	129528745.0	Derivation of A-type Granites from a Dehydrated Charnockitic Lower Crust: Evidence from the Chaelundi Complex, Eastern Australia		['104911901', '15962445']	[]	[]	1996
109	d58b7bca33cafa2587fc2c6edbdc4adcb6809b67	205526467.0	The CIAO (Coronary Interventions Antiplatelet-based Only) Study: a randomized study comparing standard anticoagulation regimen to absence of anticoagulation for elective percutaneous coronary intervention.	"OBJECTIVES
We sought to evaluate, in a double-blind, randomized, prospective study, safety and efficacy of elective percutaneous coronary intervention (PCI), with pharmacotherapy consisting of antiplatelet therapy and no anticoagulation therapy.


BACKGROUND
Available guidelines recommend systemic anticoagulation agent use during PCI. Significant debate remains, however, with regard to the correlation between the effects of systemic anticoagulation therapy and ensuing ischemic and hemorrhagic complications.


METHODS
From June 2005 to January 2007, 700 patients undergoing elective PCI of an uncomplicated lesion have been prospectively enrolled in the protocol. Patients should have been on aspirin and thienopyridine therapy and were assigned either to the control arm (70 to 100 UI/kg unfractionated heparin) or to the no-heparin arm. A clinical assessment was obtained before hospital discharge and at 30 days after PCI.


RESULTS
Procedural success was obtained in 100% of the cases. No acute or subacute thrombosis was observed. The absence of anticoagulation therapy was associated with a significant decrease in post-procedural myocardial damage (p = 0.03) and bleeding events (p = 0.048). At 30 days, the primary end point (death, myocardial infarction, or urgent target vessel revascularization) was more frequent in the control arm than in the no-heparin arm (2.0% vs. 3.7%, respectively; absolute risk reduction 1.7% [95% confidence interval: -0.1% to 4.5%], p for superiority = 0.17, p for noninferiority <0.001).


CONCLUSIONS
In the treatment of uncomplicated lesions and in the presence of dual antiplatelet therapy, elective PCI can be safely performed without systemic anticoagulation and is associated with a reduced incidence of bleeding complications."	['4094886', '3894939', '1898465', '11666198', '32169434', '12653387', '40555760', '11567560', '11405348', '15678749', '5721172']	[]	['65e6fc0dbd35d55c6c1835bf39fb5eea1ca9ca3a', '58b6dea14bab758318f4acb51b84e2a3a5e53742', '59c51767e5fbca87dad78196aae6c68a8fab5ba5', '0a1650de57a382f160e7baeaa263f9eae442bbda', '6b5a89f8700f58ebf36a2c4c0da3a566a14bf412', 'e9b01876c2480d320cfb95bcd9c82db09b2953ec', '4a417a5c345b2a2b4435c7c742545b2a051ffc73', '776202a482733706f5a2735dcfb7e9048da3dc17', '1b66e696138dfbd501c10cf16f619a51e5a77964', 'ec7ed21a784cfac21794fb964c77a48a6ffae83d']	2008
110	847fca81159d479e9af873c5c0594dcb269aef3a	153368774.0	American Photography and the American Dream	James Guimond's powerful study reveals how documentary photographers have expressed or contested the idea of the American Dream throughout the twentieth century. In Guimond's formulation issues like growth, equality, and national identity came under the rubric of the Dream as it has been used to measure how well the nation is living up to its social and political ideals. A pathbreaking book, American Photography and the American Dream examines the most important photographers and developments in the documentary genre during this century. It encompasses the reform-era images of Francis Benjamin Johnston and Lewis Hine; the work of Farm Security Administration (FSA) photographers like Walker Evans and Dorothea Lange during both the 1930s and 1940s after the FSA photography unit broke up; the American-Way-of-Life pictures published by Life , Look , and the United States Information Agency during the 1940s and 1950s; the iconoclastic images of William Klein, Diane Arbus, and Robert Frank; and the work of four photographers of the 1970s and 1980s: Bill Owens, Chauncey Hare, Susan Meiselas, and Michael Williamson. Guimond pays close attention to the specific historical circumstances in which the pictures were made, to the roles the photographers played in making their images, to their intentions, stated and unstated, and to the original contexts in which the images were published or exhibited. These images, he shows, are not merely pictures on museum walls but revelations that can help us understand how we as Americans have seen ourselves, one another, and the world around us.	['118819780']	[]	[]	1991
111	68c6e514a236193a18138bdacfcf2610d950df26	82187320.0	"Origin and evolution of ""plants"" as deduced from genome information"		['5778032']	[]	[]	2005
